creationDate|deletionDate|Person.id|Comment.id
2012-12-31T13:31:47.430+00:00|2013-01-01T00:00:00.000+00:00|17592186044461|1168231109217
2012-12-31T18:12:37.633+00:00|2013-01-01T00:00:00.000+00:00|32985348833291|1168231109217
2012-12-31T20:27:49.349+00:00|2013-01-01T00:00:00.000+00:00|2199023255573|1168231109217
2012-12-31T20:05:35.967+00:00|2013-01-01T00:00:00.000+00:00|28587302322180|1168231109217
2012-12-31T17:38:47.228+00:00|2013-01-01T00:00:00.000+00:00|13194139533355|1168231109217
2012-12-31T13:48:02.008+00:00|2013-01-01T00:00:00.000+00:00|28587302322191|1168231109217
2012-12-31T14:42:31.514+00:00|2013-01-01T00:00:00.000+00:00|10995116277782|1168231109217
2012-12-31T14:09:58.605+00:00|2013-01-01T00:00:00.000+00:00|10995116277783|1168231109217
2012-12-30T23:44:58.769+00:00|2013-01-01T00:00:00.000+00:00|32985348833329|1168231109217
2012-12-31T20:30:34.620+00:00|2013-01-01T00:00:00.000+00:00|10995116277761|1168231109217
2012-12-31T17:28:55.256+00:00|2013-01-01T00:00:00.000+00:00|28587302322204|1168231109217
2012-12-31T17:51:12.812+00:00|2013-01-01T00:00:00.000+00:00|28587302322196|1168231109217
2012-12-31T11:04:59.632+00:00|2013-01-01T00:00:00.000+00:00|28587302322209|1168231109217
2012-12-31T15:59:57.052+00:00|2013-01-01T00:00:00.000+00:00|26388279066632|1168231109217
2012-12-31T05:36:00.159+00:00|2013-01-01T00:00:00.000+00:00|2199023255594|1168231109217
2012-12-31T21:17:59.016+00:00|2013-01-01T00:00:00.000+00:00|26388279066641|1168231109217
2012-12-31T12:28:43.902+00:00|2013-01-01T00:00:00.000+00:00|16|1168231109217
2012-12-31T00:08:42.007+00:00|2013-01-01T00:00:00.000+00:00|10995116277808|1168231109217
2012-12-31T18:00:29.697+00:00|2013-01-01T00:00:00.000+00:00|35184372088850|1168231109217
2012-12-31T01:38:44.622+00:00|2013-01-01T00:00:00.000+00:00|8796093022237|1168231109217
2012-12-30T23:16:27.980+00:00|2013-01-01T00:00:00.000+00:00|17592186044443|1168231109217
2012-12-31T04:51:22.834+00:00|2013-01-01T00:00:00.000+00:00|24189255811109|1168231109217
2012-12-31T12:26:59.348+00:00|2013-01-01T00:00:00.000+00:00|37383395344394|1168231109217
2012-12-31T14:40:21.505+00:00|2013-01-01T00:00:00.000+00:00|6597069766702|1168231109217
2012-12-31T13:29:37.468+00:00|2013-01-01T00:00:00.000+00:00|8796093022234|1168231109217
2012-12-31T14:51:38.050+00:00|2013-01-01T00:00:00.000+00:00|26388279066668|1168231109217
2012-12-31T04:19:28.517+00:00|2013-01-01T00:00:00.000+00:00|15393162788877|1168231109217
2012-12-30T22:27:53.619+00:00|2013-01-01T00:00:00.000+00:00|30786325577731|1168231109217
2012-12-31T06:06:35.514+00:00|2013-01-01T00:00:00.000+00:00|26388279066658|1168231109217
2012-12-31T02:59:16.698+00:00|2013-01-01T00:00:00.000+00:00|21990232555527|1168231109217
2012-12-31T19:37:31.760+00:00|2013-01-01T00:00:00.000+00:00|32|1168231109217
2012-12-30T19:50:16.007+00:00|2013-01-01T00:00:00.000+00:00|32985348833318|1168231109217
2012-12-30T21:07:41.744+00:00|2013-01-01T00:00:00.000+00:00|26388279066655|1168231109217
2012-12-31T19:27:26.055+00:00|2013-01-01T00:00:00.000+00:00|35184372088834|1168231109217
2012-12-31T06:15:44.778+00:00|2013-01-01T00:00:00.000+00:00|8796093022244|1168231109217
2012-12-30T23:46:21.825+00:00|2013-01-01T00:00:00.000+00:00|19791209299968|1168231109217
2012-12-31T05:44:42.663+00:00|2013-01-01T00:00:00.000+00:00|35184372088871|1168231109217
2012-12-30T21:23:28.502+00:00|2013-01-01T00:00:00.000+00:00|35184372088856|1168231109217
2012-12-31T02:32:00.246+00:00|2013-01-01T00:00:00.000+00:00|21990232555526|1168231109217
2012-12-31T04:40:52.659+00:00|2012-12-31T04:41:02.660+00:00|14|1168231109217
2012-12-31T21:28:21.693+00:00|2013-01-01T00:00:00.000+00:00|13194139533352|1168231109217
2012-12-31T23:16:31.832+00:00|2013-01-01T00:00:00.000+00:00|30786325577740|1168231109217
2012-12-30T21:46:07.100+00:00|2013-01-01T00:00:00.000+00:00|26388279066668|1168231109255
2012-12-27T16:18:43.862+00:00|2013-01-01T00:00:00.000+00:00|24189255811081|1168231109255
2012-12-31T11:40:58.766+00:00|2013-01-01T00:00:00.000+00:00|35184372088850|1168231109255
2012-12-26T05:51:30.863+00:00|2013-01-01T00:00:00.000+00:00|28587302322209|1168231109255
2012-12-28T05:24:54.003+00:00|2013-01-01T00:00:00.000+00:00|30786325577740|1168231109255
2012-12-29T22:35:20.303+00:00|2013-01-01T00:00:00.000+00:00|35184372088834|1168231109255
2012-12-29T15:27:29.779+00:00|2013-01-01T00:00:00.000+00:00|28587302322180|1168231109255
2012-12-30T18:39:25.672+00:00|2013-01-01T00:00:00.000+00:00|26388279066641|1168231109255
2012-12-28T07:43:34.897+00:00|2013-01-01T00:00:00.000+00:00|10995116277808|1168231109255
2012-12-25T23:38:59.016+00:00|2013-01-01T00:00:00.000+00:00|14|1168231109255
2012-12-31T03:33:21.886+00:00|2013-01-01T00:00:00.000+00:00|32|1168231109255
2012-12-30T02:40:20.114+00:00|2013-01-01T00:00:00.000+00:00|13194139533355|1168231109255
2012-12-26T06:18:30.386+00:00|2013-01-01T00:00:00.000+00:00|6597069766702|1168231109255
2012-12-28T03:14:55.430+00:00|2013-01-01T00:00:00.000+00:00|17592186044461|1168231109255
2012-12-30T14:44:23.387+00:00|2013-01-01T00:00:00.000+00:00|26388279066632|1168231109255
2012-12-26T20:34:09.200+00:00|2013-01-01T00:00:00.000+00:00|35184372088871|1168231109255
2012-12-26T03:00:46.600+00:00|2013-01-01T00:00:00.000+00:00|32985348833329|1168231109255
2012-12-31T23:51:58.970+00:00|2013-01-01T00:00:00.000+00:00|19791209299987|1168231109255
2012-12-31T02:42:22.962+00:00|2013-01-01T00:00:00.000+00:00|15393162788877|1168231109255
2012-12-28T07:43:16.923+00:00|2013-01-01T00:00:00.000+00:00|2199023255573|1168231109255
2012-12-27T05:53:47.928+00:00|2013-01-01T00:00:00.000+00:00|8796093022234|1168231109255
2012-12-26T05:42:10.401+00:00|2013-01-01T00:00:00.000+00:00|35184372088856|1168231109255
2012-12-30T05:43:47.754+00:00|2013-01-01T00:00:00.000+00:00|26388279066658|1168231109255
2012-12-30T00:58:39.697+00:00|2013-01-01T00:00:00.000+00:00|16|1168231109255
2012-12-25T14:59:03.107+00:00|2013-01-01T00:00:00.000+00:00|32985348833318|1168231109255
2012-12-27T02:52:22.798+00:00|2013-01-01T00:00:00.000+00:00|10995116277761|1168231109255
2012-12-25T20:32:32.529+00:00|2013-01-01T00:00:00.000+00:00|10995116277783|1168231109255
2012-12-27T10:05:48.386+00:00|2013-01-01T00:00:00.000+00:00|28587302322191|1168231109255
2012-12-29T06:20:55.881+00:00|2013-01-01T00:00:00.000+00:00|10995116277782|1168231109255
2012-12-27T12:54:46.276+00:00|2013-01-01T00:00:00.000+00:00|32985348833291|1168231109255
2012-12-27T08:39:40.285+00:00|2013-01-01T00:00:00.000+00:00|2199023255557|1168231109255
2012-12-31T00:03:44.282+00:00|2013-01-01T00:00:00.000+00:00|8796093022237|1168231109255
2012-12-31T07:06:55.637+00:00|2013-01-01T00:00:00.000+00:00|28587302322196|1168231109255
2012-12-28T17:28:11.835+00:00|2013-01-01T00:00:00.000+00:00|30786325577731|1168231109255
2012-12-29T00:14:29.759+00:00|2013-01-01T00:00:00.000+00:00|28587302322223|1168231109255
2012-12-30T14:38:08.902+00:00|2013-01-01T00:00:00.000+00:00|19791209299968|1168231109255
2012-12-29T09:06:33.166+00:00|2013-01-01T00:00:00.000+00:00|13194139533342|1168231109255
2012-12-30T04:30:46.243+00:00|2013-01-01T00:00:00.000+00:00|2199023255594|1168231109255
2012-12-30T15:18:04.689+00:00|2013-01-01T00:00:00.000+00:00|37383395344394|1168231109255
2012-12-27T17:29:37.921+00:00|2013-01-01T00:00:00.000+00:00|26388279066655|1168231109255
2012-12-26T11:32:48.724+00:00|2013-01-01T00:00:00.000+00:00|21990232555527|1168231109255
2012-12-30T00:11:30.716+00:00|2013-01-01T00:00:00.000+00:00|24189255811109|1168231109255
2012-12-31T10:08:08.085+00:00|2013-01-01T00:00:00.000+00:00|21990232555526|1168231109255
2012-12-27T21:02:04.179+00:00|2013-01-01T00:00:00.000+00:00|8796093022244|1168231109255
2012-12-26T04:20:53.115+00:00|2013-01-01T00:00:00.000+00:00|17592186044443|1168231109255
2012-12-31T17:03:46.488+00:00|2013-01-01T00:00:00.000+00:00|13194139533352|1168231109255
2012-12-29T05:14:42.589+00:00|2013-01-01T00:00:00.000+00:00|28587302322204|1168231109255
2012-12-31T12:20:17.427+00:00|2013-01-01T00:00:00.000+00:00|32985348833329|1168231109259
