creationDate|deletionDate|Comment.id|Tag.id
2012-11-20T04:56:07.423+00:00|2013-01-01T00:00:00.000+00:00|1168231106115|9194
2012-11-20T04:56:07.423+00:00|2013-01-01T00:00:00.000+00:00|1168231106115|10755
2012-11-20T04:56:07.423+00:00|2013-01-01T00:00:00.000+00:00|1168231106115|11718
2012-11-20T04:56:07.423+00:00|2013-01-01T00:00:00.000+00:00|1168231106115|12229
2012-11-19T05:35:52.278+00:00|2013-01-01T00:00:00.000+00:00|1168231106116|448
2012-11-19T05:35:52.278+00:00|2013-01-01T00:00:00.000+00:00|1168231106116|575
2012-11-19T05:35:52.278+00:00|2013-01-01T00:00:00.000+00:00|1168231106116|1206
2012-11-19T05:35:52.278+00:00|2013-01-01T00:00:00.000+00:00|1168231106116|2088
2012-11-19T05:35:52.278+00:00|2013-01-01T00:00:00.000+00:00|1168231106116|2104
2012-11-19T05:35:52.278+00:00|2013-01-01T00:00:00.000+00:00|1168231106116|2836
2012-11-19T05:35:52.278+00:00|2013-01-01T00:00:00.000+00:00|1168231106116|4960
2012-11-19T05:35:52.278+00:00|2013-01-01T00:00:00.000+00:00|1168231106116|5185
2012-11-19T05:35:52.278+00:00|2013-01-01T00:00:00.000+00:00|1168231106116|9042
2012-11-19T05:35:52.278+00:00|2013-01-01T00:00:00.000+00:00|1168231106116|11903
2012-11-19T05:35:52.278+00:00|2013-01-01T00:00:00.000+00:00|1168231106116|12229
2012-11-19T10:09:23.083+00:00|2012-11-19T10:09:33.136+00:00|1168231106118|575
2012-11-19T10:09:23.083+00:00|2012-11-19T10:09:33.136+00:00|1168231106118|2088
2012-11-19T10:09:23.083+00:00|2012-11-19T10:09:33.136+00:00|1168231106118|2104
2012-11-19T10:09:23.083+00:00|2012-11-19T10:09:33.136+00:00|1168231106118|2800
2012-11-19T10:09:23.083+00:00|2012-11-19T10:09:33.136+00:00|1168231106118|2804
2012-11-19T10:09:23.083+00:00|2012-11-19T10:09:33.136+00:00|1168231106118|2880
2012-11-19T10:09:23.083+00:00|2012-11-19T10:09:33.136+00:00|1168231106118|3006
2012-11-19T10:09:23.083+00:00|2012-11-19T10:09:33.136+00:00|1168231106118|4960
2012-11-19T10:09:23.083+00:00|2012-11-19T10:09:33.136+00:00|1168231106118|5185
2012-11-19T10:09:23.083+00:00|2012-11-19T10:09:33.136+00:00|1168231106118|5191
2012-11-19T10:09:23.083+00:00|2012-11-19T10:09:33.136+00:00|1168231106118|5275
2012-11-19T10:09:23.083+00:00|2012-11-19T10:09:33.136+00:00|1168231106118|12229
2012-01-17T23:19:50.926+00:00|2013-01-01T00:00:00.000+00:00|824633722442|518
2012-01-17T23:19:50.926+00:00|2013-01-01T00:00:00.000+00:00|824633722442|2812
2012-01-17T23:19:50.926+00:00|2013-01-01T00:00:00.000+00:00|824633722442|6410
2012-07-20T16:44:16.980+00:00|2013-01-01T00:00:00.000+00:00|1030792152651|2949
2012-07-20T16:44:16.980+00:00|2013-01-01T00:00:00.000+00:00|1030792152651|3044
2012-08-09T21:41:57.157+00:00|2013-01-01T00:00:00.000+00:00|1030792153238|7255
2012-08-09T21:41:57.157+00:00|2013-01-01T00:00:00.000+00:00|1030792153238|9043
2012-12-08T07:32:10.302+00:00|2013-01-01T00:00:00.000+00:00|1168231106715|3076
2012-12-08T07:32:10.302+00:00|2013-01-01T00:00:00.000+00:00|1168231106715|7758
2012-12-08T07:32:10.302+00:00|2013-01-01T00:00:00.000+00:00|1168231106715|10160
2012-12-08T14:57:49.057+00:00|2013-01-01T00:00:00.000+00:00|1168231106717|2802
2012-12-08T14:57:49.057+00:00|2013-01-01T00:00:00.000+00:00|1168231106717|3076
2012-12-08T14:57:49.057+00:00|2013-01-01T00:00:00.000+00:00|1168231106717|6402
2012-12-08T14:57:49.057+00:00|2013-01-01T00:00:00.000+00:00|1168231106717|10160
2012-12-07T23:28:44.346+00:00|2013-01-01T00:00:00.000+00:00|1168231106719|0
2012-12-07T23:28:44.346+00:00|2013-01-01T00:00:00.000+00:00|1168231106719|3037
2012-12-07T23:28:44.346+00:00|2013-01-01T00:00:00.000+00:00|1168231106719|3076
2012-12-07T23:28:44.346+00:00|2013-01-01T00:00:00.000+00:00|1168231106719|5834
2012-08-10T12:42:46.347+00:00|2013-01-01T00:00:00.000+00:00|1030792153250|3032
2012-08-10T12:42:46.347+00:00|2013-01-01T00:00:00.000+00:00|1030792153250|6999
2012-08-10T12:42:46.347+00:00|2013-01-01T00:00:00.000+00:00|1030792153250|7004
2012-08-10T12:42:46.347+00:00|2013-01-01T00:00:00.000+00:00|1030792153250|7639
2012-08-10T12:42:46.347+00:00|2013-01-01T00:00:00.000+00:00|1030792153250|11113
2012-08-10T12:42:46.347+00:00|2013-01-01T00:00:00.000+00:00|1030792153250|14137
2012-08-10T16:49:12.996+00:00|2012-09-07T21:09:36.645+00:00|1030792153251|3032
2012-08-10T16:49:12.996+00:00|2012-09-07T21:09:36.645+00:00|1030792153251|5328
2012-08-10T16:49:12.996+00:00|2012-09-07T21:09:36.645+00:00|1030792153251|6692
2012-08-10T16:49:12.996+00:00|2012-09-07T21:09:36.645+00:00|1030792153251|7681
2012-08-10T16:49:12.996+00:00|2012-09-07T21:09:36.645+00:00|1030792153251|11113
2012-08-11T02:45:12.776+00:00|2012-09-07T21:09:36.645+00:00|1030792153252|1768
2012-08-11T02:45:12.776+00:00|2012-09-07T21:09:36.645+00:00|1030792153252|2034
2012-08-11T02:45:12.776+00:00|2012-09-07T21:09:36.645+00:00|1030792153252|3032
2012-08-11T02:45:12.776+00:00|2012-09-07T21:09:36.645+00:00|1030792153252|5328
2012-08-11T02:45:12.776+00:00|2012-09-07T21:09:36.645+00:00|1030792153252|9241
2012-08-11T09:10:06.014+00:00|2013-01-01T00:00:00.000+00:00|1030792153260|1763
2012-08-11T09:10:06.014+00:00|2013-01-01T00:00:00.000+00:00|1030792153260|5145
2012-08-11T09:10:06.014+00:00|2013-01-01T00:00:00.000+00:00|1030792153260|7004
2012-08-11T09:10:06.014+00:00|2013-01-01T00:00:00.000+00:00|1030792153260|7639
2012-08-11T09:10:06.014+00:00|2013-01-01T00:00:00.000+00:00|1030792153260|8318
2012-08-11T09:10:06.014+00:00|2013-01-01T00:00:00.000+00:00|1030792153260|11113
2012-08-10T16:49:23.136+00:00|2012-09-07T21:09:36.645+00:00|1030792153261|1989
2012-08-10T16:49:23.136+00:00|2012-09-07T21:09:36.645+00:00|1030792153261|2968
2012-08-10T16:49:23.136+00:00|2012-09-07T21:09:36.645+00:00|1030792153261|5328
2012-08-10T16:49:23.136+00:00|2012-09-07T21:09:36.645+00:00|1030792153261|6692
2012-08-10T16:49:23.136+00:00|2012-09-07T21:09:36.645+00:00|1030792153261|7006
2012-12-25T10:26:40.340+00:00|2013-01-01T00:00:00.000+00:00|1168231106737|2888
2012-12-25T11:47:41.581+00:00|2013-01-01T00:00:00.000+00:00|1168231106741|6771
2012-12-25T11:30:34.729+00:00|2013-01-01T00:00:00.000+00:00|1168231106742|1747
2012-12-25T11:30:34.729+00:00|2013-01-01T00:00:00.000+00:00|1168231106742|2100
2012-12-25T13:21:48.944+00:00|2013-01-01T00:00:00.000+00:00|1168231106743|7573
2012-12-26T08:59:58.302+00:00|2013-01-01T00:00:00.000+00:00|1168231106745|12686
2012-12-25T20:56:00.694+00:00|2012-12-25T20:56:10.694+00:00|1168231106747|6972
2012-12-26T09:32:13.233+00:00|2013-01-01T00:00:00.000+00:00|1168231106749|6389
2012-12-25T14:59:35.388+00:00|2013-01-01T00:00:00.000+00:00|1168231106752|2888
2012-12-25T14:59:35.388+00:00|2013-01-01T00:00:00.000+00:00|1168231106752|4848
2012-12-06T07:21:36.318+00:00|2012-12-11T23:45:12.518+00:00|1168231106757|1747
2012-12-06T07:21:36.318+00:00|2012-12-11T23:45:12.518+00:00|1168231106757|14071
2012-12-06T14:00:18.314+00:00|2012-12-11T23:45:12.518+00:00|1168231106758|1747
2012-12-06T14:00:18.314+00:00|2012-12-11T23:45:12.518+00:00|1168231106758|8828
2012-12-06T14:00:18.314+00:00|2012-12-11T23:45:12.518+00:00|1168231106758|14071
2012-12-06T02:07:44.416+00:00|2012-12-11T23:45:12.518+00:00|1168231106760|1747
2012-12-06T02:07:44.416+00:00|2012-12-11T23:45:12.518+00:00|1168231106760|4874
2012-12-06T21:48:13.413+00:00|2012-12-11T23:45:12.518+00:00|1168231106761|13698
2012-12-06T21:48:13.413+00:00|2012-12-11T23:45:12.518+00:00|1168231106761|14071
2012-12-07T18:41:35.231+00:00|2012-12-11T23:45:12.518+00:00|1168231106762|6447
2012-12-07T18:41:35.231+00:00|2012-12-11T23:45:12.518+00:00|1168231106762|13698
2012-12-08T12:12:59.326+00:00|2012-12-11T23:45:12.518+00:00|1168231106763|1987
2012-12-08T12:12:59.326+00:00|2012-12-11T23:45:12.518+00:00|1168231106763|6447
2012-12-05T16:33:43.765+00:00|2013-01-01T00:00:00.000+00:00|1168231106768|2017
2012-12-24T06:33:29.979+00:00|2013-01-01T00:00:00.000+00:00|1168231106771|11737
2012-12-24T06:41:24.046+00:00|2013-01-01T00:00:00.000+00:00|1168231106773|7007
2012-12-24T06:41:24.046+00:00|2013-01-01T00:00:00.000+00:00|1168231106773|11737
2012-12-24T10:12:48.008+00:00|2013-01-01T00:00:00.000+00:00|1168231106777|10955
2012-12-24T10:51:08.322+00:00|2013-01-01T00:00:00.000+00:00|1168231106778|2058
2012-12-24T10:13:35.517+00:00|2013-01-01T00:00:00.000+00:00|1168231106780|2875
2012-12-24T10:13:35.517+00:00|2013-01-01T00:00:00.000+00:00|1168231106780|10955
2012-12-25T03:21:25.569+00:00|2013-01-01T00:00:00.000+00:00|1168231106782|572
2012-12-25T03:21:25.569+00:00|2013-01-01T00:00:00.000+00:00|1168231106782|11737
2012-12-20T00:12:26.688+00:00|2013-01-01T00:00:00.000+00:00|1168231106786|12343
2012-10-29T16:58:38.861+00:00|2013-01-01T00:00:00.000+00:00|1099511630057|13854
2012-10-29T13:03:55.003+00:00|2013-01-01T00:00:00.000+00:00|1099511630059|1747
2012-10-29T13:03:55.003+00:00|2013-01-01T00:00:00.000+00:00|1099511630059|9329
2012-10-29T03:23:31.335+00:00|2013-01-01T00:00:00.000+00:00|1099511630060|1747
2012-10-29T03:23:31.335+00:00|2013-01-01T00:00:00.000+00:00|1099511630060|6427
2012-10-29T07:31:18.174+00:00|2013-01-01T00:00:00.000+00:00|1099511630067|1747
2012-10-29T07:31:18.174+00:00|2013-01-01T00:00:00.000+00:00|1099511630067|11164
2012-10-05T16:51:48.201+00:00|2013-01-01T00:00:00.000+00:00|1099511630071|1747
2012-10-05T16:51:48.201+00:00|2013-01-01T00:00:00.000+00:00|1099511630071|10999
2012-10-23T20:42:07.278+00:00|2013-01-01T00:00:00.000+00:00|1099511630075|14175
2012-10-24T13:23:16.077+00:00|2013-01-01T00:00:00.000+00:00|1099511630077|2797
2012-10-24T13:23:16.077+00:00|2013-01-01T00:00:00.000+00:00|1099511630077|14175
2012-12-24T10:30:32.404+00:00|2013-01-01T00:00:00.000+00:00|1168231106816|1747
2012-12-24T10:30:32.404+00:00|2013-01-01T00:00:00.000+00:00|1168231106816|2975
2012-12-24T13:16:20.011+00:00|2013-01-01T00:00:00.000+00:00|1168231106817|1375
2012-12-24T19:54:31.665+00:00|2013-01-01T00:00:00.000+00:00|1168231106820|6
2012-10-17T21:47:45.712+00:00|2013-01-01T00:00:00.000+00:00|1099511630088|1747
2012-10-17T21:47:45.712+00:00|2013-01-01T00:00:00.000+00:00|1099511630088|13258
2012-11-01T11:05:54.117+00:00|2013-01-01T00:00:00.000+00:00|1099511630089|7520
2012-10-17T23:14:59.155+00:00|2013-01-01T00:00:00.000+00:00|1099511630097|6551
2012-10-23T04:48:47.890+00:00|2013-01-01T00:00:00.000+00:00|1099511630099|1747
2012-10-23T04:48:47.890+00:00|2013-01-01T00:00:00.000+00:00|1099511630099|13748
2012-12-19T13:30:31.598+00:00|2013-01-01T00:00:00.000+00:00|1168231106840|1747
2012-12-19T13:30:31.598+00:00|2013-01-01T00:00:00.000+00:00|1168231106840|7479
2012-12-19T10:51:44.616+00:00|2013-01-01T00:00:00.000+00:00|1168231106842|1747
2012-12-19T10:51:44.616+00:00|2013-01-01T00:00:00.000+00:00|1168231106842|2900
2012-12-19T13:30:52.048+00:00|2013-01-01T00:00:00.000+00:00|1168231106844|2024
2012-12-19T17:36:37.628+00:00|2013-01-01T00:00:00.000+00:00|1168231106848|2023
2012-12-16T13:31:54.457+00:00|2012-12-24T01:09:38.001+00:00|1168231106853|9125
2012-12-16T12:56:56.384+00:00|2012-12-24T01:09:38.001+00:00|1168231106855|1024
2012-12-17T02:33:28.710+00:00|2012-12-24T01:09:38.001+00:00|1168231106857|2020
2012-12-16T13:36:20.713+00:00|2012-12-24T01:09:38.001+00:00|1168231106859|3055
2012-12-16T13:36:20.713+00:00|2012-12-24T01:09:38.001+00:00|1168231106859|9125
2012-12-17T08:06:50.672+00:00|2012-12-17T08:07:00.672+00:00|1168231106862|1026
2012-12-17T04:02:08.274+00:00|2012-12-24T01:09:38.001+00:00|1168231106864|1024
2012-12-17T04:02:08.274+00:00|2012-12-24T01:09:38.001+00:00|1168231106864|7565
2012-12-17T11:05:21.540+00:00|2012-12-24T01:09:38.001+00:00|1168231106866|1024
2012-12-17T11:05:21.540+00:00|2012-12-24T01:09:38.001+00:00|1168231106866|5301
2012-12-17T11:05:21.540+00:00|2012-12-24T01:09:38.001+00:00|1168231106866|7565
2012-12-17T11:59:31.500+00:00|2012-12-24T01:09:38.001+00:00|1168231106869|1024
2012-12-17T11:59:31.500+00:00|2012-12-24T01:09:38.001+00:00|1168231106869|9279
2012-10-14T18:37:35.208+00:00|2013-01-01T00:00:00.000+00:00|1099511630141|9075
2012-10-14T18:31:06.823+00:00|2013-01-01T00:00:00.000+00:00|1099511630148|1403
2012-11-11T10:31:58.509+00:00|2013-01-01T00:00:00.000+00:00|1168231106886|1747
2012-11-11T10:31:58.509+00:00|2013-01-01T00:00:00.000+00:00|1168231106886|7550
2012-06-29T09:46:29.795+00:00|2013-01-01T00:00:00.000+00:00|962072676685|2114
2012-05-05T18:40:54.163+00:00|2013-01-01T00:00:00.000+00:00|893353199950|1747
2012-05-05T18:40:54.163+00:00|2013-01-01T00:00:00.000+00:00|893353199950|6028
2012-06-15T08:12:21.969+00:00|2013-01-01T00:00:00.000+00:00|962072676695|1206
2012-06-15T08:12:21.969+00:00|2013-01-01T00:00:00.000+00:00|962072676695|1748
2012-06-15T08:12:21.969+00:00|2013-01-01T00:00:00.000+00:00|962072676695|6407
2012-06-15T08:12:21.969+00:00|2013-01-01T00:00:00.000+00:00|962072676695|9808
2012-06-15T07:55:13.314+00:00|2013-01-01T00:00:00.000+00:00|962072676697|1748
2012-06-15T07:55:13.314+00:00|2013-01-01T00:00:00.000+00:00|962072676697|5990
2012-06-15T07:55:13.314+00:00|2013-01-01T00:00:00.000+00:00|962072676697|7015
2012-06-15T07:55:13.314+00:00|2013-01-01T00:00:00.000+00:00|962072676697|11635
2012-06-15T07:55:13.314+00:00|2013-01-01T00:00:00.000+00:00|962072676697|14464
2012-06-15T14:54:04.503+00:00|2013-01-01T00:00:00.000+00:00|962072676703|1763
2012-06-15T14:54:04.503+00:00|2013-01-01T00:00:00.000+00:00|962072676703|6407
2012-06-15T14:54:04.503+00:00|2013-01-01T00:00:00.000+00:00|962072676703|9107
2012-06-15T14:54:04.503+00:00|2013-01-01T00:00:00.000+00:00|962072676703|9808
2012-11-12T03:03:22.775+00:00|2013-01-01T00:00:00.000+00:00|1168231106914|2056
2012-11-12T03:03:22.775+00:00|2013-01-01T00:00:00.000+00:00|1168231106914|5591
2012-11-12T03:03:22.775+00:00|2013-01-01T00:00:00.000+00:00|1168231106914|5990
2012-11-12T03:03:22.775+00:00|2013-01-01T00:00:00.000+00:00|1168231106914|11799
2012-11-12T03:03:22.775+00:00|2013-01-01T00:00:00.000+00:00|1168231106914|14464
2012-09-25T20:55:32.321+00:00|2013-01-01T00:00:00.000+00:00|1099511630191|1748
2012-09-25T20:55:32.321+00:00|2013-01-01T00:00:00.000+00:00|1099511630191|3054
2012-09-25T20:55:32.321+00:00|2013-01-01T00:00:00.000+00:00|1099511630191|5099
2012-09-25T20:55:32.321+00:00|2013-01-01T00:00:00.000+00:00|1099511630191|6951
2012-09-25T20:55:32.321+00:00|2013-01-01T00:00:00.000+00:00|1099511630191|9039
2012-06-16T07:52:46.334+00:00|2013-01-01T00:00:00.000+00:00|962072676721|1748
2012-06-16T07:52:46.334+00:00|2013-01-01T00:00:00.000+00:00|962072676721|2062
2012-06-16T07:52:46.334+00:00|2013-01-01T00:00:00.000+00:00|962072676721|5145
2012-06-16T07:52:46.334+00:00|2013-01-01T00:00:00.000+00:00|962072676721|6354
2012-06-16T07:52:46.334+00:00|2013-01-01T00:00:00.000+00:00|962072676721|10651
2012-06-16T07:52:46.334+00:00|2013-01-01T00:00:00.000+00:00|962072676721|11541
2012-10-18T15:23:36.814+00:00|2013-01-01T00:00:00.000+00:00|1099511630195|1748
2012-10-18T15:23:36.814+00:00|2013-01-01T00:00:00.000+00:00|1099511630195|6799
2012-10-18T15:23:36.814+00:00|2013-01-01T00:00:00.000+00:00|1099511630195|9147
2012-10-18T15:23:36.814+00:00|2013-01-01T00:00:00.000+00:00|1099511630195|10651
2012-10-18T15:23:36.814+00:00|2013-01-01T00:00:00.000+00:00|1099511630195|13024
2012-10-18T15:23:36.814+00:00|2013-01-01T00:00:00.000+00:00|1099511630195|13037
2012-10-18T12:38:56.578+00:00|2013-01-01T00:00:00.000+00:00|1099511630200|2800
2012-10-18T12:38:56.578+00:00|2013-01-01T00:00:00.000+00:00|1099511630200|2926
2012-10-18T12:38:56.578+00:00|2013-01-01T00:00:00.000+00:00|1099511630200|6354
2012-10-18T12:38:56.578+00:00|2013-01-01T00:00:00.000+00:00|1099511630200|7510
2012-10-18T12:38:56.578+00:00|2013-01-01T00:00:00.000+00:00|1099511630200|10651
2012-10-18T16:09:38.896+00:00|2013-01-01T00:00:00.000+00:00|1099511630207|1532
2012-10-18T16:09:38.896+00:00|2013-01-01T00:00:00.000+00:00|1099511630207|1748
2012-10-18T16:09:38.896+00:00|2013-01-01T00:00:00.000+00:00|1099511630207|2794
2012-10-18T16:09:38.896+00:00|2013-01-01T00:00:00.000+00:00|1099511630207|6799
2012-10-18T16:09:38.896+00:00|2013-01-01T00:00:00.000+00:00|1099511630207|9249
2012-10-18T16:09:38.896+00:00|2013-01-01T00:00:00.000+00:00|1099511630207|13024
2012-10-18T16:09:38.896+00:00|2013-01-01T00:00:00.000+00:00|1099511630207|13037
2012-10-18T23:11:43.558+00:00|2013-01-01T00:00:00.000+00:00|1099511630208|6426
2012-10-18T23:11:43.558+00:00|2013-01-01T00:00:00.000+00:00|1099511630208|7510
2012-10-18T23:11:43.558+00:00|2013-01-01T00:00:00.000+00:00|1099511630208|10264
2012-10-18T23:11:43.558+00:00|2013-01-01T00:00:00.000+00:00|1099511630208|12066
2012-06-15T19:00:37.077+00:00|2012-06-15T12:24:27.841+00:00|962072676742|138
2012-06-15T19:00:37.077+00:00|2012-06-15T12:24:27.841+00:00|962072676742|810
2012-06-15T19:00:37.077+00:00|2012-06-15T12:24:27.841+00:00|962072676742|1204
2012-06-15T19:00:37.077+00:00|2012-06-15T12:24:27.841+00:00|962072676742|6478
2012-06-15T19:00:37.077+00:00|2012-06-15T12:24:27.841+00:00|962072676742|12030
2012-06-15T16:45:17.984+00:00|2012-06-15T12:24:27.841+00:00|962072676743|1748
2012-06-15T16:45:17.984+00:00|2012-06-15T12:24:27.841+00:00|962072676743|2802
2012-06-15T16:45:17.984+00:00|2012-06-15T12:24:27.841+00:00|962072676743|8600
2012-06-15T16:45:17.984+00:00|2012-06-15T12:24:27.841+00:00|962072676743|9135
2012-06-15T16:45:17.984+00:00|2012-06-15T12:24:27.841+00:00|962072676743|9241
2012-06-15T21:38:45.547+00:00|2012-06-15T12:24:27.841+00:00|962072676744|810
2012-06-15T21:38:45.547+00:00|2012-06-15T12:24:27.841+00:00|962072676744|3079
2012-06-15T21:38:45.547+00:00|2012-06-15T12:24:27.841+00:00|962072676744|6478
2012-06-15T21:38:45.547+00:00|2012-06-15T12:24:27.841+00:00|962072676744|10734
2012-06-15T21:38:45.547+00:00|2012-06-15T12:24:27.841+00:00|962072676744|11698
2012-06-15T21:38:45.547+00:00|2012-06-15T12:24:27.841+00:00|962072676744|12030
2012-12-10T12:00:04.418+00:00|2013-01-01T00:00:00.000+00:00|1168231106957|1748
2012-12-10T12:00:04.418+00:00|2013-01-01T00:00:00.000+00:00|1168231106957|1995
2012-12-10T12:00:04.418+00:00|2013-01-01T00:00:00.000+00:00|1168231106957|2072
2012-12-10T12:00:04.418+00:00|2013-01-01T00:00:00.000+00:00|1168231106957|2107
2012-12-10T12:00:04.418+00:00|2013-01-01T00:00:00.000+00:00|1168231106957|2888
2012-12-10T12:00:04.418+00:00|2013-01-01T00:00:00.000+00:00|1168231106957|3005
2012-12-10T12:00:04.418+00:00|2013-01-01T00:00:00.000+00:00|1168231106957|9299
2012-12-11T08:11:38.372+00:00|2013-01-01T00:00:00.000+00:00|1168231106958|775
2012-12-11T08:11:38.372+00:00|2013-01-01T00:00:00.000+00:00|1168231106958|1193
2012-12-11T08:11:38.372+00:00|2013-01-01T00:00:00.000+00:00|1168231106958|1748
2012-12-11T08:11:38.372+00:00|2013-01-01T00:00:00.000+00:00|1168231106958|2888
2012-12-11T08:11:38.372+00:00|2013-01-01T00:00:00.000+00:00|1168231106958|6775
2012-12-11T08:11:38.372+00:00|2013-01-01T00:00:00.000+00:00|1168231106958|7031
2012-12-10T23:37:34.957+00:00|2013-01-01T00:00:00.000+00:00|1168231106959|1771
2012-12-10T23:37:34.957+00:00|2013-01-01T00:00:00.000+00:00|1168231106959|2072
2012-12-10T23:37:34.957+00:00|2013-01-01T00:00:00.000+00:00|1168231106959|2107
2012-12-10T23:37:34.957+00:00|2013-01-01T00:00:00.000+00:00|1168231106959|2888
2012-12-10T23:37:34.957+00:00|2013-01-01T00:00:00.000+00:00|1168231106959|6163
2012-12-10T23:37:34.957+00:00|2013-01-01T00:00:00.000+00:00|1168231106959|7604
2012-12-10T23:37:34.957+00:00|2013-01-01T00:00:00.000+00:00|1168231106959|9299
2012-12-10T23:37:34.957+00:00|2013-01-01T00:00:00.000+00:00|1168231106959|12640
2012-12-12T03:30:18.733+00:00|2013-01-01T00:00:00.000+00:00|1168231106962|775
2012-12-12T03:30:18.733+00:00|2013-01-01T00:00:00.000+00:00|1168231106962|1193
2012-12-12T03:30:18.733+00:00|2013-01-01T00:00:00.000+00:00|1168231106962|1748
2012-12-12T03:30:18.733+00:00|2013-01-01T00:00:00.000+00:00|1168231106962|2888
2012-12-12T03:30:18.733+00:00|2013-01-01T00:00:00.000+00:00|1168231106962|5309
2012-12-12T03:30:18.733+00:00|2013-01-01T00:00:00.000+00:00|1168231106962|5702
2012-12-12T03:30:18.733+00:00|2013-01-01T00:00:00.000+00:00|1168231106962|7031
2012-12-12T03:30:18.733+00:00|2013-01-01T00:00:00.000+00:00|1168231106962|9317
2012-06-14T02:32:13.130+00:00|2013-01-01T00:00:00.000+00:00|962072676756|1748
2012-06-14T02:32:13.130+00:00|2013-01-01T00:00:00.000+00:00|962072676756|2881
2012-06-14T02:32:13.130+00:00|2013-01-01T00:00:00.000+00:00|962072676756|2888
2012-06-14T02:32:13.130+00:00|2013-01-01T00:00:00.000+00:00|962072676756|6456
2012-06-14T02:32:13.130+00:00|2013-01-01T00:00:00.000+00:00|962072676756|7462
2012-06-14T02:32:13.130+00:00|2013-01-01T00:00:00.000+00:00|962072676756|9064
2012-06-14T02:32:13.130+00:00|2013-01-01T00:00:00.000+00:00|962072676756|14217
2012-06-21T21:24:20.815+00:00|2013-01-01T00:00:00.000+00:00|962072676759|783
2012-06-21T21:24:20.815+00:00|2013-01-01T00:00:00.000+00:00|962072676759|1183
2012-06-21T21:24:20.815+00:00|2013-01-01T00:00:00.000+00:00|962072676759|1748
2012-06-21T21:24:20.815+00:00|2013-01-01T00:00:00.000+00:00|962072676759|2881
2012-06-21T21:24:20.815+00:00|2013-01-01T00:00:00.000+00:00|962072676759|2888
2012-06-21T21:24:20.815+00:00|2013-01-01T00:00:00.000+00:00|962072676759|5066
2012-06-21T21:24:20.815+00:00|2013-01-01T00:00:00.000+00:00|962072676759|6771
2012-06-21T21:24:20.815+00:00|2013-01-01T00:00:00.000+00:00|962072676759|9182
2012-06-21T21:24:20.815+00:00|2013-01-01T00:00:00.000+00:00|962072676759|9201
2012-12-12T06:44:40.334+00:00|2013-01-01T00:00:00.000+00:00|1168231106968|796
2012-12-12T06:44:40.334+00:00|2013-01-01T00:00:00.000+00:00|1168231106968|1748
2012-12-12T06:44:40.334+00:00|2013-01-01T00:00:00.000+00:00|1168231106968|2092
2012-12-12T06:44:40.334+00:00|2013-01-01T00:00:00.000+00:00|1168231106968|9317
2012-12-12T06:44:40.334+00:00|2013-01-01T00:00:00.000+00:00|1168231106968|11254
2012-12-12T06:44:40.334+00:00|2013-01-01T00:00:00.000+00:00|1168231106968|12078
2012-06-16T10:45:04.866+00:00|2013-01-01T00:00:00.000+00:00|962072676768|2011
2012-06-16T10:45:04.866+00:00|2013-01-01T00:00:00.000+00:00|962072676768|2071
2012-06-16T10:45:04.866+00:00|2013-01-01T00:00:00.000+00:00|962072676768|12767
2012-09-25T14:21:35.728+00:00|2013-01-01T00:00:00.000+00:00|1099511630248|804
2012-09-25T14:21:35.728+00:00|2013-01-01T00:00:00.000+00:00|1099511630248|1748
2012-09-25T14:21:35.728+00:00|2013-01-01T00:00:00.000+00:00|1099511630248|3057
2012-09-25T14:21:35.728+00:00|2013-01-01T00:00:00.000+00:00|1099511630248|7419
2012-09-25T14:21:35.728+00:00|2013-01-01T00:00:00.000+00:00|1099511630248|11410
2012-09-25T14:21:35.728+00:00|2013-01-01T00:00:00.000+00:00|1099511630248|13483
2012-08-28T18:46:01.418+00:00|2013-01-01T00:00:00.000+00:00|1030792153513|3055
2012-08-28T18:46:01.418+00:00|2013-01-01T00:00:00.000+00:00|1030792153513|7110
2012-06-15T08:55:04.221+00:00|2013-01-01T00:00:00.000+00:00|962072676780|796
2012-06-15T08:55:04.221+00:00|2013-01-01T00:00:00.000+00:00|962072676780|2963
2012-06-15T08:55:04.221+00:00|2013-01-01T00:00:00.000+00:00|962072676780|4979
2012-06-15T08:55:04.221+00:00|2013-01-01T00:00:00.000+00:00|962072676780|6393
2012-06-15T08:55:04.221+00:00|2013-01-01T00:00:00.000+00:00|962072676780|9175
2012-06-15T08:55:04.221+00:00|2013-01-01T00:00:00.000+00:00|962072676780|10919
2012-11-17T22:02:46.920+00:00|2013-01-01T00:00:00.000+00:00|1168231106990|4979
2012-11-17T22:02:46.920+00:00|2013-01-01T00:00:00.000+00:00|1168231106990|5054
2012-11-17T22:02:46.920+00:00|2013-01-01T00:00:00.000+00:00|1168231106990|6393
2012-11-17T22:02:46.920+00:00|2013-01-01T00:00:00.000+00:00|1168231106990|8397
2012-11-17T22:02:46.920+00:00|2013-01-01T00:00:00.000+00:00|1168231106990|9067
2012-11-17T22:02:46.920+00:00|2013-01-01T00:00:00.000+00:00|1168231106990|9232
2012-11-17T22:02:46.920+00:00|2013-01-01T00:00:00.000+00:00|1168231106990|10919
2012-11-18T18:16:39.645+00:00|2013-01-01T00:00:00.000+00:00|1168231106992|4979
2012-11-18T18:16:39.645+00:00|2013-01-01T00:00:00.000+00:00|1168231106992|5054
2012-11-18T18:16:39.645+00:00|2013-01-01T00:00:00.000+00:00|1168231106992|6393
