creationDate|deletionDate|Forum.id|Tag.id
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|2114
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|2777
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|2785
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|2789
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|2791
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|2793
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|2864
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|2895
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|2942
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|2959
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|2979
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|2984
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|2991
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|2998
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|3005
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|3013
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|3025
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|3027
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|3046
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|5114
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|5192
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|6340
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|6383
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|6740
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|6980
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|6987
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|7522
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|9638
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|10449
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|10513
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|11824
2011-09-17T15:09:16.824+00:00|2019-12-30T00:00:00.000+00:00|687194767449|7522
2012-09-29T00:49:22.292+00:00|2019-12-30T00:00:00.000+00:00|1099511627866|7522
2011-12-31T10:38:32.495+00:00|2019-12-30T00:00:00.000+00:00|755914244187|3025
2011-09-03T11:22:08.784+00:00|2019-12-30T00:00:00.000+00:00|618475290716|1763
2012-01-28T23:55:21.976+00:00|2019-12-30T00:00:00.000+00:00|824633720925|973
2011-07-20T07:15:34.813+00:00|2019-12-30T00:00:00.000+00:00|618475290718|2777
2011-08-27T22:07:24.577+00:00|2019-12-30T00:00:00.000+00:00|618475290719|973
2011-10-13T21:46:52.858+00:00|2019-12-30T00:00:00.000+00:00|687194767456|1985
2012-09-02T19:18:12.652+00:00|2019-12-30T00:00:00.000+00:00|1030792151137|973
2012-02-15T00:19:22.149+00:00|2012-12-02T08:02:39.941+00:00|824633720930|1749
2012-09-03T06:48:40.472+00:00|2019-12-30T00:00:00.000+00:00|1030792151139|3046
2012-02-17T07:25:59.880+00:00|2019-12-30T00:00:00.000+00:00|824633720932|2793
2011-09-11T14:19:13.843+00:00|2019-12-30T00:00:00.000+00:00|687194767461|2114
2012-01-13T20:52:18.000+00:00|2019-12-30T00:00:00.000+00:00|824633720934|3046
2012-03-10T19:04:01.752+00:00|2019-12-30T00:00:00.000+00:00|893353197671|1763
2012-08-02T17:27:19.546+00:00|2019-12-30T00:00:00.000+00:00|1030792151144|1749
2011-12-31T22:07:58.730+00:00|2019-12-30T00:00:00.000+00:00|755914244201|2959
2012-08-14T04:53:59.110+00:00|2019-12-30T00:00:00.000+00:00|1030792151146|11824
2012-11-04T03:31:25.404+00:00|2019-12-30T00:00:00.000+00:00|1099511627883|1410
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|9
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|139
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|146
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|416
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|472
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|576
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|578
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|585
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|774
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|778
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|779
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|975
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|978
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|1170
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|1172
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|1181
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|1440
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|1673
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|1989
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2003
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2005
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2010
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2029
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2041
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2043
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2056
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2058
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2080
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2088
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2106
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2107
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2781
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2786
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2792
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2794
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2798
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2801
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2809
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2810
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2823
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2844
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2849
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2854
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2864
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2871
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2889
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2905
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2907
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2930
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2938
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2986
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|2997
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|3009
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|3023
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|3024
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|3028
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|3047
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|3053
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|5078
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|5449
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|6405
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|6449
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|6623
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|6989
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|7031
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|7212
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|7396
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|7509
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|7514
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|7597
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|9058
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|9141
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|9209
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|9244
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|12296
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|13796
2010-11-21T16:16:36.476+00:00|2019-12-30T00:00:00.000+00:00|343597383788|13816
2011-12-10T05:00:10.544+00:00|2019-12-30T00:00:00.000+00:00|755914244205|2010
2010-12-25T09:19:27.086+00:00|2019-12-30T00:00:00.000+00:00|343597383790|3009
2011-03-03T09:42:44.966+00:00|2019-12-30T00:00:00.000+00:00|412316860527|3028
2012-07-19T01:21:29.267+00:00|2019-12-30T00:00:00.000+00:00|1030792151152|146
2012-01-15T09:55:33.149+00:00|2019-12-30T00:00:00.000+00:00|824633720945|1181
2012-08-14T10:28:27.565+00:00|2019-12-30T00:00:00.000+00:00|1030792151154|2058
2011-02-03T18:12:16.328+00:00|2019-12-30T00:00:00.000+00:00|412316860531|7597
2011-08-27T22:52:20.215+00:00|2019-12-30T00:00:00.000+00:00|618475290740|2106
2012-03-14T06:10:05.928+00:00|2019-12-30T00:00:00.000+00:00|893353197685|1172
2012-09-30T04:52:14.347+00:00|2019-12-30T00:00:00.000+00:00|1099511627894|12296
2012-03-01T00:28:26.189+00:00|2019-12-30T00:00:00.000+00:00|824633720951|1181
2012-09-14T19:37:51.495+00:00|2019-12-30T00:00:00.000+00:00|1099511627896|146
2011-12-20T21:04:03.718+00:00|2019-12-30T00:00:00.000+00:00|755914244217|2849
2012-11-17T16:35:36.800+00:00|2019-12-30T00:00:00.000+00:00|1168231104634|3047
2012-03-28T15:57:19.529+00:00|2019-12-30T00:00:00.000+00:00|893353197691|2907
2012-06-28T14:45:53.075+00:00|2019-12-30T00:00:00.000+00:00|962072674428|2003
2012-07-25T22:06:53.314+00:00|2019-12-30T00:00:00.000+00:00|1030792151165|2844
2011-12-28T01:28:14.341+00:00|2019-12-30T00:00:00.000+00:00|755914244222|2080
2012-10-21T17:56:44.999+00:00|2019-12-30T00:00:00.000+00:00|1099511627903|1172
2011-01-24T10:07:39.379+00:00|2019-12-30T00:00:00.000+00:00|412316860544|5449
2011-04-14T23:19:26.645+00:00|2019-12-30T00:00:00.000+00:00|481036337281|9244
2011-04-10T04:25:31.383+00:00|2019-12-30T00:00:00.000+00:00|481036337282|2080
2012-04-13T11:57:19.192+00:00|2019-12-30T00:00:00.000+00:00|893353197699|2849
2011-03-23T16:29:29.206+00:00|2019-12-30T00:00:00.000+00:00|481036337284|2056
2011-12-02T04:10:33.385+00:00|2019-12-30T00:00:00.000+00:00|755914244229|2003
2010-11-13T15:50:19.443+00:00|2019-12-30T00:00:00.000+00:00|343597383814|461
2010-11-13T15:50:19.443+00:00|2019-12-30T00:00:00.000+00:00|343597383814|592
2010-11-13T15:50:19.443+00:00|2019-12-30T00:00:00.000+00:00|343597383814|1024
2010-11-13T15:50:19.443+00:00|2019-12-30T00:00:00.000+00:00|343597383814|1195
2010-11-13T15:50:19.443+00:00|2019-12-30T00:00:00.000+00:00|343597383814|1548
2010-11-13T15:50:19.443+00:00|2019-12-30T00:00:00.000+00:00|343597383814|1985
2010-11-13T15:50:19.443+00:00|2019-12-30T00:00:00.000+00:00|343597383814|1988
2010-11-13T15:50:19.443+00:00|2019-12-30T00:00:00.000+00:00|343597383814|2034
2010-11-13T15:50:19.443+00:00|2019-12-30T00:00:00.000+00:00|343597383814|2067
2010-11-13T15:50:19.443+00:00|2019-12-30T00:00:00.000+00:00|343597383814|2782
2010-11-13T15:50:19.443+00:00|2019-12-30T00:00:00.000+00:00|343597383814|5117
2010-11-13T15:50:19.443+00:00|2019-12-30T00:00:00.000+00:00|343597383814|5124
2010-11-13T15:50:19.443+00:00|2019-12-30T00:00:00.000+00:00|343597383814|5147
2010-11-13T15:50:19.443+00:00|2019-12-30T00:00:00.000+00:00|343597383814|7603
2010-11-13T15:50:19.443+00:00|2019-12-30T00:00:00.000+00:00|343597383814|13138
2010-10-28T05:49:39.470+00:00|2019-12-30T00:00:00.000+00:00|274877907079|6
2010-10-28T05:49:39.470+00:00|2019-12-30T00:00:00.000+00:00|274877907079|206
2010-10-28T05:49:39.470+00:00|2019-12-30T00:00:00.000+00:00|274877907079|583
2010-10-28T05:49:39.470+00:00|2019-12-30T00:00:00.000+00:00|274877907079|1173
2010-10-28T05:49:39.470+00:00|2019-12-30T00:00:00.000+00:00|274877907079|1180
2010-10-28T05:49:39.470+00:00|2019-12-30T00:00:00.000+00:00|274877907079|1185
2010-10-28T05:49:39.470+00:00|2019-12-30T00:00:00.000+00:00|274877907079|1206
2010-10-28T05:49:39.470+00:00|2019-12-30T00:00:00.000+00:00|274877907079|1910
2010-10-28T05:49:39.470+00:00|2019-12-30T00:00:00.000+00:00|274877907079|1984
2010-10-28T05:49:39.470+00:00|2019-12-30T00:00:00.000+00:00|274877907079|1987
2010-10-28T05:49:39.470+00:00|2019-12-30T00:00:00.000+00:00|274877907079|1989
2010-10-28T05:49:39.470+00:00|2019-12-30T00:00:00.000+00:00|274877907079|2023
2010-10-28T05:49:39.470+00:00|2019-12-30T00:00:00.000+00:00|274877907079|9058
2010-10-28T05:49:39.470+00:00|2019-12-30T00:00:00.000+00:00|274877907079|9102
2010-10-28T05:49:39.470+00:00|2019-12-30T00:00:00.000+00:00|274877907079|9188
2010-10-28T05:49:39.470+00:00|2019-12-30T00:00:00.000+00:00|274877907079|11247
2010-10-28T05:49:39.470+00:00|2019-12-30T00:00:00.000+00:00|274877907079|11377
2012-11-24T17:52:11.966+00:00|2012-12-11T23:45:12.518+00:00|1168231104648|246
2012-11-24T17:52:11.966+00:00|2012-12-11T23:45:12.518+00:00|1168231104648|1985
2012-11-24T17:52:11.966+00:00|2012-12-11T23:45:12.518+00:00|1168231104648|2990
2012-11-24T17:52:11.966+00:00|2012-12-11T23:45:12.518+00:00|1168231104648|6438
2010-03-24T18:14:14.882+00:00|2019-12-30T00:00:00.000+00:00|68719476873|65
2010-03-24T18:14:14.882+00:00|2019-12-30T00:00:00.000+00:00|68719476873|2123
2010-03-24T18:14:14.882+00:00|2019-12-30T00:00:00.000+00:00|68719476873|3111
2010-03-24T18:14:14.882+00:00|2019-12-30T00:00:00.000+00:00|68719476873|7407
2010-03-24T18:14:14.882+00:00|2019-12-30T00:00:00.000+00:00|68719476873|8736
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|206
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|299
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|449
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|469
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|545
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|565
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|573
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|579
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|596
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|974
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|1021
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|1022
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|1164
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|1170
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|1171
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|1176
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|1178
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|1186
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|1191
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|1195
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|1201
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|1205
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|1421
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|1614
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|1674
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|1759
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|1764
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|1930
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|1953
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|1984
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|1985
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|2003
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|2018
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|2049
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|2083
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|2095
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|2118
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|2787
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|2797
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|2823
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|2848
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|2895
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|2928
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|2959
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|2966
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|2973
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|3024
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|3026
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|3048
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|3070
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|3111
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|4849
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|5078
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|5117
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|5159
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|5191
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|5192
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|5258
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|6395
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|6418
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|6945
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|7580
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|7683
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|9036
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|9084
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|9170
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|9177
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|9477
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|11254
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|11375
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|11408
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|11531
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|11743
2012-09-09T02:13:47.511+00:00|2019-12-30T00:00:00.000+00:00|1099511627914|14036
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|6
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|449
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|543
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|588
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|590
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|594
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|808
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|978
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|1164
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|1177
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|1180
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|1184
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|1191
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|1205
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|1454
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|1617
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|1674
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|1940
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|2054
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|2781
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|2837
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|2872
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|6368
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|6945
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|6964
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|7380
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|7509
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|9058
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|9177
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|9474
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|9479
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|11379
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|11408
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|11531
2011-11-07T16:24:36.837+00:00|2019-12-30T00:00:00.000+00:00|755914244235|11622
