creationDate|deletionDate|id|locationIP|browserUsed|content|length|creator|place|parentPost|parentComment
2012-12-24T10:51:08.322+00:00|2013-01-01T00:00:00.000+00:00|1168231106778|77.245.239.11|Firefox|About Sean Connery, n Alive by People magazine and in 1999, at age 69, he was vo|80|14|80||1168231106771
2012-12-24T01:29:39.418+00:00|2013-01-01T00:00:00.000+00:00|1168231106779|24.38.139.231|Firefox|thx|3|10995116277783|57|1168231106770|
2012-12-24T10:13:35.517+00:00|2013-01-01T00:00:00.000+00:00|1168231106780|49.50.77.195|Firefox|About Babe Ruth,  Ruth ushered in the live-ball era, as hisAbout Sexy MF, r, Jr. (g|83|8796093022234|0||1168231106777
2012-12-24T11:14:07.007+00:00|2013-01-01T00:00:00.000+00:00|1168231106781|103.1.176.97|Safari|maybe|5|28587302322223|100||1168231106778
2012-12-25T03:21:25.569+00:00|2013-01-01T00:00:00.000+00:00|1168231106782|27.98.220.136|Firefox|About Maurice Ravel, osity from the performer, and his orcheAbout Etruscan ci|77|35184372088856|1||1168231106771
2012-12-20T13:46:01.068+00:00|2013-01-01T00:00:00.000+00:00|1168231106784|31.182.127.125|Internet Explorer|yes|3|17592186044443|92|1168231106783|
2012-12-19T23:17:00.416+00:00|2013-01-01T00:00:00.000+00:00|1168231106785|27.131.221.93|Internet Explorer|cool|4|21990232555526|1|1168231106783|
2012-12-20T00:12:26.688+00:00|2013-01-01T00:00:00.000+00:00|1168231106786|31.24.165.15|Firefox|About Beautiful Vision, en released, peaking at number 31 on the UK album charts an|83|10995116277808|89|1168231106783|
2012-12-19T23:15:08.690+00:00|2013-01-01T00:00:00.000+00:00|1168231106787|27.116.34.47|Chrome|duh|3|13194139533355|0|1168231106783|
2012-12-20T05:41:06.665+00:00|2013-01-01T00:00:00.000+00:00|1168231106788|31.185.10.92|Internet Explorer|yes|3|30786325577731|56|1168231106783|
2012-12-20T16:19:41.196+00:00|2013-01-01T00:00:00.000+00:00|1168231106789|91.223.132.248|Internet Explorer|cool|4|10995116277761|78|1168231106783|
2012-12-20T21:52:54.877+00:00|2013-01-01T00:00:00.000+00:00|1168231106790|196.1.135.241|Internet Explorer|right|5|30786325577740|71||1168231106786
2012-12-07T17:11:10.224+00:00|2013-01-01T00:00:00.000+00:00|1168231106792|46.21.0.249|Internet Explorer|no|2|37383395344394|50|1099511630055|
2012-10-29T16:58:38.861+00:00|2013-01-01T00:00:00.000+00:00|1099511630057|77.245.239.11|Firefox|About I Pity the Fool, ally recorded by Bobby Bland in 1961 for Duke Records. The |82|14|80|1099511630055|
2012-10-29T03:07:17.332+00:00|2013-01-01T00:00:00.000+00:00|1099511630058|46.154.44.101|Firefox|no way!|7|15393162788877|105|1099511630055|
2012-10-29T13:03:55.003+00:00|2013-01-01T00:00:00.000+00:00|1099511630059|41.223.177.12|Safari|About Katarina Srebotnik, of January 16, 2012), including one doubles About Augusto Pi|86|28587302322209|60|1099511630055|
2012-10-29T03:23:31.335+00:00|2013-01-01T00:00:00.000+00:00|1099511630060|27.112.88.106|Internet Explorer|About Katarina Srebotnik, uit, winning 30 titles (as of January 16, 2012), including one doubles Grand SlamAbout Bosnia and Herzegovina, southern interior of th|160|24189255811109|1|1099511630055|
2012-10-29T10:55:35.226+00:00|2013-01-01T00:00:00.000+00:00|1099511630061|61.16.136.118|Chrome|right|5|8796093022244|0|1099511630055|
2012-12-05T13:52:29.572+00:00|2013-01-01T00:00:00.000+00:00|1168231106798|217.71.191.216|Internet Explorer|cool|4|17592186044461|24||1099511630057
2012-10-29T07:29:49.684+00:00|2013-01-01T00:00:00.000+00:00|1099511630063|41.223.177.12|Safari|roflol|6|28587302322209|60||1099511630060
2012-10-29T20:45:34.879+00:00|2013-01-01T00:00:00.000+00:00|1099511630064|1.2.2.77|Firefox|ok|2|8796093022237|1||1099511630060
2012-10-29T16:06:02.337+00:00|2013-01-01T00:00:00.000+00:00|1099511630065|1.29.220.142|Chrome|LOL|3|21990232555527|1||1099511630060
2012-10-29T06:12:45.786+00:00|2013-01-01T00:00:00.000+00:00|1099511630066|189.202.102.202|Firefox|great|5|6597069766702|53||1099511630060
2012-10-29T07:31:18.174+00:00|2013-01-01T00:00:00.000+00:00|1099511630067|115.186.113.189|Safari|About Katarina Srebotnik, inning 30 titles (as of January 16, 201About Borde|76|2199023255573|54|1099511630055|
2012-12-11T10:53:11.846+00:00|2013-01-01T00:00:00.000+00:00|1168231106804|58.145.168.54|Chrome|ok|2|35184372088834|51||1099511630060
2012-11-01T05:55:01.189+00:00|2013-01-01T00:00:00.000+00:00|1099511630069|27.131.221.93|Internet Explorer|good|4|21990232555526|1||1099511630060
2012-10-05T16:51:48.201+00:00|2013-01-01T00:00:00.000+00:00|1099511630071|197.220.203.36|Firefox|About Katarina Srebotnik, tles in mixed doubles. She reached the About Up-Ti|76|19791209299987|110|1099511630070|
2012-10-06T13:14:25.409+00:00|2013-01-01T00:00:00.000+00:00|1099511630072|27.112.88.106|Internet Explorer|right|5|24189255811109|1||1099511630071
2012-12-11T05:50:09.219+00:00|2013-01-01T00:00:00.000+00:00|1168231106809|58.145.168.54|Chrome|thx|3|35184372088834|51||1099511630071
2012-10-23T20:42:07.278+00:00|2013-01-01T00:00:00.000+00:00|1099511630075|31.185.10.92|Internet Explorer|About No Guts. No Glory., and the follow-up to their 2007 debut Runnin' Wild. The album was rel|95|30786325577731|56|1099511630074|
2012-11-01T13:42:02.428+00:00|2013-01-01T00:00:00.000+00:00|1099511630076|27.131.221.93|Internet Explorer|LOL|3|21990232555526|1||1099511630075
2012-10-24T13:23:16.077+00:00|2013-01-01T00:00:00.000+00:00|1099511630077|203.215.63.48|Firefox|About Thomas Jefferson, dreds of slaves throughout his lifetime, and did little to end domestAbout No Guts. No Glory., o Way But The Hard|137|2199023255557|65||1099511630075
2012-09-21T09:21:42.204+00:00|2013-01-01T00:00:00.000+00:00|1099511630078|31.182.127.125|Internet Explorer|no way!|7|17592186044443|92|1099511630074|
2012-12-24T10:30:32.404+00:00|2013-01-01T00:00:00.000+00:00|1168231106816|46.154.44.101|Firefox|About Katarina Srebotnik, 5 kg and lives in Dubai. She reached a career-high ranking of No. 20 on the Sony EricssoAbout Nicole Kidman, , Cold Mountain (2003), The Interpreter|174|15393162788877|105|1168231106815|
2012-12-24T13:16:20.011+00:00|2013-01-01T00:00:00.000+00:00|1168231106817|31.192.109.124|Internet Explorer|About Yoko Ono, Japanese artist, author, and peace activist, known for her work i|81|26388279066668|56|1168231106815|
2012-12-24T23:32:04.454+00:00|2013-01-01T00:00:00.000+00:00|1168231106818|41.223.177.12|Safari|great|5|28587302322209|60||1168231106817
2012-12-24T23:38:14.186+00:00|2013-01-01T00:00:00.000+00:00|1168231106819|103.1.176.97|Safari|ok|2|28587302322223|100||1168231106816
2012-12-24T19:54:31.665+00:00|2013-01-01T00:00:00.000+00:00|1168231106820|27.98.220.136|Firefox|About Augustine of Hippo, religious order; his memorial is celebrated 28 August, |81|35184372088856|1||1168231106816
2012-12-24T13:21:45.221+00:00|2013-01-01T00:00:00.000+00:00|1168231106821|31.41.169.140|Chrome|right|5|16|92||1168231106817
2012-12-24T10:19:41.864+00:00|2013-01-01T00:00:00.000+00:00|1168231106822|1.88.156.174|Internet Explorer|duh|3|28587302322191|1|1168231106815|
2012-10-17T21:47:45.712+00:00|2013-01-01T00:00:00.000+00:00|1099511630088|192.100.158.95|Internet Explorer|About Katarina Srebotnik,  20 on the Sony Ericsson WTA Tour on AugusAbout Back in |82|32985348833318|53|1099511630087|
2012-11-01T11:05:54.117+00:00|2013-01-01T00:00:00.000+00:00|1099511630089|27.131.221.93|Internet Explorer|About Jerry Lewis, rred in a successful series of comedy films for Paramount Picture|84|21990232555526|1|1099511630087|
2012-10-18T23:11:25.961+00:00|2013-01-01T00:00:00.000+00:00|1099511630090|27.116.34.47|Chrome|thx|3|13194139533355|0|1099511630087|
2012-10-17T21:48:08.824+00:00|2013-01-01T00:00:00.000+00:00|1099511630091|31.24.165.15|Firefox|cool|4|10995116277808|89||1099511630088
2012-10-18T03:21:10.800+00:00|2013-01-01T00:00:00.000+00:00|1099511630092|41.188.97.221|Internet Explorer|ok|2|28587302322196|25|1099511630087|
2012-11-01T11:22:03.478+00:00|2013-01-01T00:00:00.000+00:00|1099511630093|31.192.132.124|Firefox|thx|3|35184372088871|56||1099511630089
2012-10-18T04:29:21.752+00:00|2013-01-01T00:00:00.000+00:00|1099511630094|203.215.63.48|Firefox|LOL|3|2199023255557|65|1099511630087|
2012-11-01T15:28:57.746+00:00|2013-01-01T00:00:00.000+00:00|1099511630095|46.154.44.101|Firefox|ok|2|15393162788877|105||1099511630089
2012-12-21T11:32:34.613+00:00|2013-01-01T00:00:00.000+00:00|1168231106832|27.98.220.136|Firefox|fine|4|35184372088856|1|1099511630087|
2012-10-17T23:14:59.155+00:00|2013-01-01T00:00:00.000+00:00|1099511630097|197.220.203.36|Firefox|About From Here to Eternity: Live, Blender 3/5 stars link Robert Christgau (3-star |83|19791209299987|110|1099511630087|
2012-10-17T23:37:10.335+00:00|2013-01-01T00:00:00.000+00:00|1099511630098|189.202.102.202|Firefox|right|5|6597069766702|53||1099511630088
2012-10-23T04:48:47.890+00:00|2013-01-01T00:00:00.000+00:00|1099511630099|31.192.132.124|Firefox|About Katarina Srebotnik, y 16, 2012), including one doubles GranAbout Singl|76|35184372088871|56|1099511630087|
2012-10-17T22:45:33.751+00:00|2013-01-01T00:00:00.000+00:00|1099511630100|203.215.63.48|Firefox|no|2|2199023255557|65||1099511630088
2012-10-17T22:25:46.187+00:00|2013-01-01T00:00:00.000+00:00|1099511630101|46.154.44.101|Firefox|thanks|6|15393162788877|105||1099511630088
2012-12-19T08:44:15.904+00:00|2013-01-01T00:00:00.000+00:00|1168231106839|27.116.34.47|Chrome|right|5|13194139533355|0|1168231106838|
2012-12-19T13:30:31.598+00:00|2013-01-01T00:00:00.000+00:00|1168231106840|46.154.44.101|Firefox|About Katarina Srebotnik, .80 m, weighs 65 kg and lives in Dubai. She About Saving All|86|15393162788877|105|1168231106838|
2012-12-19T15:59:00.485+00:00|2013-01-01T00:00:00.000+00:00|1168231106841|115.186.113.189|Safari|no|2|2199023255573|54||1168231106840
2012-12-19T10:51:44.616+00:00|2013-01-01T00:00:00.000+00:00|1168231106842|31.24.165.15|Firefox|About Katarina Srebotnik, ves in Dubai. She reached a career-higAbout Robi|74|10995116277808|89|1168231106838|
2012-12-19T08:55:22.237+00:00|2013-01-01T00:00:00.000+00:00|1168231106843|58.145.168.54|Chrome|no|2|35184372088834|51|1168231106838|
2012-12-19T13:30:52.048+00:00|2013-01-01T00:00:00.000+00:00|1168231106844|31.185.10.92|Internet Explorer|About Brian Eno, n related to recordings by English electronic musician, music the|82|30786325577731|56||1168231106840
2012-12-19T20:27:54.742+00:00|2013-01-01T00:00:00.000+00:00|1168231106845|41.74.150.41|Firefox|roflol|6|35184372088850|97||1168231106844
2012-12-19T14:09:50.156+00:00|2013-01-01T00:00:00.000+00:00|1168231106846|1.2.2.77|Firefox|no|2|8796093022237|1|1168231106838|
2012-12-19T14:01:06.953+00:00|2013-01-01T00:00:00.000+00:00|1168231106847|197.220.203.36|Firefox|maybe|5|19791209299987|110||1168231106844
2012-12-19T17:36:37.628+00:00|2013-01-01T00:00:00.000+00:00|1168231106848|27.116.34.47|Chrome|About John Milton, scholarly man of letters, and a civil servant for the Commonwealth (republic) of England under Oliver Cromwell. He wrote at |143|13194139533355|0||1168231106844
2012-12-20T07:14:57.545+00:00|2013-01-01T00:00:00.000+00:00|1168231106849|31.192.109.124|Internet Explorer|ok|2|26388279066668|56||1168231106840
2012-12-19T11:57:55.099+00:00|2013-01-01T00:00:00.000+00:00|1168231106850|197.220.203.36|Firefox|ok|2|19791209299987|110||1168231106842
2012-12-16T04:02:10.449+00:00|2012-12-24T01:09:38.001+00:00|1168231106852|46.21.0.249|Internet Explorer|no|2|37383395344394|50|1168231106851|
2012-12-16T13:31:54.457+00:00|2012-12-24T01:09:38.001+00:00|1168231106853|31.24.100.159|Firefox|About Reorganized National Government of China, rnment was nominally a rein|75|26388279066655|50|1168231106851|
2012-12-16T20:05:19.506+00:00|2012-12-24T01:09:38.001+00:00|1168231106854|24.38.139.231|Firefox|thx|3|10995116277783|57||1168231106853
2012-12-16T12:56:56.384+00:00|2012-12-24T01:09:38.001+00:00|1168231106855|121.100.50.238|Internet Explorer|About George Orwell, ked by keen intelligence and wit, a profound awareness of |79|13194139533342|59|1168231106851|
2012-12-16T13:40:54.367+00:00|2012-12-24T01:09:38.001+00:00|1168231106856|31.185.10.92|Internet Explorer|maybe|5|30786325577731|56||1168231106853
2012-12-17T02:33:28.710+00:00|2012-12-24T01:09:38.001+00:00|1168231106857|1.2.2.77|Firefox|About Lord Byron, .. a very bland score, distressingly banal (all those waltzes!) |82|8796093022237|1|1168231106851|
2012-12-17T14:08:55.755+00:00|2012-12-24T01:09:38.001+00:00|1168231106858|148.204.226.31|Chrome|ok|2|32|53||1168231106857
2012-12-16T13:36:20.713+00:00|2012-12-24T01:09:38.001+00:00|1168231106859|24.38.139.231|Firefox|About Henry Fonda, he West and lighter roles in family comedies like Yours, Mine and Ours with LucilleAbout Reorganized National Government of China, 37–1945), and |164|10995116277783|57||1168231106853
2012-12-16T14:23:56.726+00:00|2012-12-24T01:09:38.001+00:00|1168231106860|27.116.34.47|Chrome|LOL|3|13194139533355|0||1168231106859
2012-12-16T09:29:13.606+00:00|2012-12-24T01:09:38.001+00:00|1168231106861|1.29.220.142|Chrome|cool|4|21990232555527|1|1168231106851|
2012-12-17T08:06:50.672+00:00|2012-12-17T08:07:00.672+00:00|1168231106862|31.41.169.140|Chrome|About Indira Gandhi, ree consecutive terms (1966–77) and a fourth term (19|74|16|92||1168231106857
2012-12-17T03:47:47.067+00:00|2012-12-24T01:09:38.001+00:00|1168231106863|196.29.42.107|Firefox|maybe|5|2199023255594|60||1168231106859
2012-12-17T04:02:08.274+00:00|2012-12-24T01:09:38.001+00:00|1168231106864|196.29.42.107|Firefox|About George Orwell, ry's best chronicler of English culture, OrwAbout Mexico, nt and |86|2199023255594|60||1168231106855
2012-12-16T12:57:18.601+00:00|2012-12-24T01:09:38.001+00:00|1168231106865|31.192.132.124|Firefox|cool|4|35184372088871|56||1168231106855
2012-12-17T11:05:21.540+00:00|2012-12-24T01:09:38.001+00:00|1168231106866|203.215.63.48|Firefox|About George Orwell, opies than any two books byAbout The Unauthorized Biograph|79|2199023255557|65||1168231106864
2012-12-17T23:23:15.916+00:00|2012-12-24T01:09:38.001+00:00|1168231106867|31.170.121.115|Internet Explorer|thx|3|28587302322180|48||1168231106864
2012-12-17T11:07:08.803+00:00|2012-12-24T01:09:38.001+00:00|1168231106868|189.202.102.202|Firefox|good|4|6597069766702|53||1168231106866
2012-12-17T11:59:31.500+00:00|2012-12-24T01:09:38.001+00:00|1168231106869|77.245.239.11|Firefox|About George Orwell, book Homage to Catalonia (1938), an account of his expAbout Mauritania, other than th|106|14|80||1168231106864
2012-11-25T11:15:42.308+00:00|2013-01-01T00:00:00.000+00:00|1168231106871|31.185.10.92|Internet Explorer|good|4|30786325577731|56|1168231106870|
2012-11-24T13:41:49.875+00:00|2013-01-01T00:00:00.000+00:00|1168231106873|180.222.139.188|Internet Explorer|cool|4|26388279066632|59|1168231106872|
2012-10-14T23:31:43.792+00:00|2013-01-01T00:00:00.000+00:00|1099511630139|192.190.31.253|Internet Explorer|great|5|13194139533352|49|1099511630138|
2012-10-14T21:20:30.879+00:00|2013-01-01T00:00:00.000+00:00|1099511630140|103.1.176.97|Safari|cool|4|28587302322223|100|1099511630138|
2012-10-14T18:37:35.208+00:00|2013-01-01T00:00:00.000+00:00|1099511630141|148.204.226.31|Chrome|About European Coal and Steel Community, s a way to prevent further war betwee|78|32|53|1099511630138|
2012-12-21T18:41:21.783+00:00|2013-01-01T00:00:00.000+00:00|1168231106878|27.98.220.136|Firefox|thanks|6|35184372088856|1|1099511630138|
2012-12-11T10:05:44.492+00:00|2013-01-01T00:00:00.000+00:00|1168231106879|41.74.150.41|Firefox|yes|3|35184372088850|97|1099511630138|
2012-10-14T20:50:26.702+00:00|2013-01-01T00:00:00.000+00:00|1099511630144|1.2.2.77|Firefox|good|4|8796093022237|1||1099511630141
2012-10-15T05:01:39.196+00:00|2013-01-01T00:00:00.000+00:00|1099511630145|31.170.121.115|Internet Explorer|maybe|5|28587302322180|48|1099511630138|
2012-10-14T18:56:06.295+00:00|2013-01-01T00:00:00.000+00:00|1099511630146|31.41.169.140|Chrome|yes|3|16|92||1099511630141
2012-10-14T21:36:23.581+00:00|2013-01-01T00:00:00.000+00:00|1099511630147|115.186.113.189|Safari|thx|3|2199023255573|54||1099511630141
2012-10-14T18:31:06.823+00:00|2013-01-01T00:00:00.000+00:00|1099511630148|41.188.97.221|Internet Explorer|About Richard Dawkins, sed upon the complexity of living organisms. Instead, he de|82|28587302322196|25|1099511630138|
2012-11-21T08:33:44.539+00:00|2013-01-01T00:00:00.000+00:00|1168231106885|1.88.156.174|Internet Explorer|fine|4|28587302322191|1||1099511630141
2012-11-11T10:31:58.509+00:00|2013-01-01T00:00:00.000+00:00|1168231106886|31.209.179.5|Firefox|About Katarina Srebotnik, rebotnik won 4 singles titles on the WTA-toAbout Canada, h|84|28587302322204|101|1099511630138|
2012-05-05T10:47:37.766+00:00|2013-01-01T00:00:00.000+00:00|893353199944|180.222.139.188|Internet Explorer|good|4|26388279066632|59|893353199943|
2012-07-27T23:51:47.234+00:00|2013-01-01T00:00:00.000+00:00|1030792153417|27.4.90.237|Internet Explorer|duh|3|19791209299968|0|893353199943|
2012-11-19T06:57:10.919+00:00|2013-01-01T00:00:00.000+00:00|1168231106890|49.206.89.61|Safari|good|4|32985348833329|0|893353199943|
2012-11-17T22:17:33.218+00:00|2013-01-01T00:00:00.000+00:00|1168231106891|31.192.109.124|Internet Explorer|duh|3|26388279066668|56|893353199943|
2012-08-13T00:43:54.967+00:00|2013-01-01T00:00:00.000+00:00|1030792153420|41.223.177.12|Safari|ok|2|28587302322209|60|893353199943|
2012-06-29T09:46:29.795+00:00|2013-01-01T00:00:00.000+00:00|962072676685|24.38.139.231|Firefox|About Christopher Lee, films, most recently with Dark Shadows (2012). Lee cons|78|10995116277783|57|893353199943|
2012-05-05T18:40:54.163+00:00|2013-01-01T00:00:00.000+00:00|893353199950|1.29.220.142|Chrome|About Katarina Srebotnik, oubles Grand Slam title, as well as five GAbout Walk This|83|21990232555527|1|893353199943|
2012-06-29T11:27:57.041+00:00|2012-06-29T11:28:07.120+00:00|962072676687|200.110.21.29|Firefox|duh|3|10995116277808|91||962072676685
2012-10-23T08:40:16.894+00:00|2013-01-01T00:00:00.000+00:00|1099511630160|31.185.10.92|Internet Explorer|I see|5|30786325577731|56||893353199950
2012-11-19T08:22:15.734+00:00|2013-01-01T00:00:00.000+00:00|1168231106897|49.206.89.61|Safari|great|5|32985348833329|0||962072676685
2012-07-27T13:16:00.637+00:00|2013-01-01T00:00:00.000+00:00|1030792153426|41.188.97.221|Internet Explorer|duh|3|28587302322196|25|893353199943|
2012-10-31T11:04:27.772+00:00|2013-01-01T00:00:00.000+00:00|1099511630163|186.50.176.229|Internet Explorer|yes|3|26388279066641|47||962072676685
2012-12-10T17:48:40.785+00:00|2013-01-01T00:00:00.000+00:00|1168231106902|41.74.150.41|Firefox|right|5|35184372088850|97|962072676693|
2012-06-15T08:12:21.969+00:00|2013-01-01T00:00:00.000+00:00|962072676695|197.220.203.36|Firefox|About Niccolò Machiavelli, lorence during the Renaissance. A foAbout Slavoj Žižek, king in the traditions of HegelianisAbout Ghana, the Briti|141|19791209299987|110|962072676693|
2012-06-16T02:21:05.803+00:00|2013-01-01T00:00:00.000+00:00|962072676696|31.41.169.140|Chrome|cool|4|16|92||962072676695
2012-06-15T07:55:13.314+00:00|2013-01-01T00:00:00.000+00:00|962072676697|186.64.7.5|Firefox|About Slavoj Žižek, view with Amy GooAbout Ultramega OK, a Grammy Award noAbout Sa|82|26388279066658|61|962072676693|
2012-06-15T08:00:07.413+00:00|2013-01-01T00:00:00.000+00:00|962072676698|196.29.42.107|Firefox|I see|5|2199023255594|60||962072676697
2012-10-19T01:02:38.760+00:00|2013-01-01T00:00:00.000+00:00|1099511630171|27.116.34.47|Chrome|good|4|13194139533355|0||962072676695
2012-06-15T08:21:22.873+00:00|2013-01-01T00:00:00.000+00:00|962072676700|103.1.176.97|Safari|maybe|5|28587302322223|100||962072676695
2012-11-18T18:18:41.592+00:00|2012-11-18T18:18:51.593+00:00|1168231106909|31.192.109.124|Internet Explorer|maybe|5|26388279066668|56|962072676693|
2012-06-29T09:00:32.415+00:00|2013-01-01T00:00:00.000+00:00|962072676702|24.38.139.231|Firefox|right|5|10995116277783|57|962072676693|
2012-06-15T14:54:04.503+00:00|2013-01-01T00:00:00.000+00:00|962072676703|148.204.226.31|Chrome|About Salvador Dalí, or luxury and my love About Ghana, due to Akan's gold weaAbout Ca|86|32|53||962072676695
2012-12-08T03:37:10.936+00:00|2013-01-01T00:00:00.000+00:00|1168231106912|46.21.0.249|Internet Explorer|maybe|5|37383395344394|50||962072676697
2012-12-11T06:58:43.323+00:00|2013-01-01T00:00:00.000+00:00|1168231106913|58.145.168.54|Chrome|right|5|35184372088834|51|962072676693|
2012-11-12T03:03:22.775+00:00|2013-01-01T00:00:00.000+00:00|1168231106914|31.209.179.5|Firefox|About Harold Wilson, y, his first perAbout Streets of Philadelphia, tion Pictu|78|28587302322204|101||962072676697
2012-08-27T02:07:07.369+00:00|2013-01-01T00:00:00.000+00:00|1030792153443|192.190.31.253|Chrome|good|4|13194139533352|49|962072676693|
2012-12-05T08:41:54.650+00:00|2013-01-01T00:00:00.000+00:00|1168231106916|41.203.147.168|Internet Explorer|good|4|17592186044461|90||962072676695
2012-06-15T08:16:50.244+00:00|2013-01-01T00:00:00.000+00:00|962072676709|31.24.165.15|Firefox|good|4|10995116277808|89||962072676695
2012-11-12T20:37:52.335+00:00|2013-01-01T00:00:00.000+00:00|1168231106918|31.182.127.125|Internet Explorer|thx|3|17592186044443|92||1168231106914
2012-08-26T07:25:48.908+00:00|2013-01-01T00:00:00.000+00:00|1030792153448|192.190.31.253|Chrome|yes|3|13194139533352|49|962072676711|
2012-08-12T05:35:03.568+00:00|2013-01-01T00:00:00.000+00:00|1030792153449|27.122.45.252|Internet Explorer|I see|5|10995116277782|52|962072676711|
2012-11-01T07:06:51.880+00:00|2013-01-01T00:00:00.000+00:00|1099511630186|27.131.221.93|Internet Explorer|duh|3|21990232555526|1|962072676711|
2012-06-15T12:32:23.617+00:00|2013-01-01T00:00:00.000+00:00|962072676715|31.41.169.140|Chrome|no|2|16|92|962072676711|
2012-06-15T08:04:58.427+00:00|2013-01-01T00:00:00.000+00:00|962072676716|1.29.220.142|Chrome|maybe|5|21990232555527|1|962072676711|
2012-06-15T11:27:13.197+00:00|2013-01-01T00:00:00.000+00:00|962072676717|1.29.220.142|Chrome|LOL|3|21990232555527|1|962072676711|
2012-06-15T23:08:56.654+00:00|2013-01-01T00:00:00.000+00:00|962072676718|103.1.176.97|Safari|duh|3|28587302322223|100|962072676711|
2012-09-25T20:55:32.321+00:00|2013-01-01T00:00:00.000+00:00|1099511630191|31.170.121.115|Internet Explorer|About Slavoj Žižek, ty for Theoretical PsyAbout Sean Penn, He is a two-time AcadeAbout Denmark,  by Germany. |109|28587302322180|48|962072676711|
2012-06-16T07:52:46.334+00:00|2013-01-01T00:00:00.000+00:00|962072676721|180.222.139.188|Internet Explorer|About Slavoj Žižek, ne and the UnivAbout Andrew Carnegie, , 1835 – AugustAbout Northe|85|26388279066632|59|962072676720|
2012-06-16T15:52:37.390+00:00|2013-01-01T00:00:00.000+00:00|962072676722|31.182.127.125|Internet Explorer|no|2|17592186044443|92||962072676721
2012-10-18T15:23:36.814+00:00|2013-01-01T00:00:00.000+00:00|1099511630195|27.116.34.47|Chrome|About Slavoj Žižek, s Lacan and useAbout Mack the Knife, e Knife or The About League of|87|13194139533355|0|962072676720|
2012-11-18T21:30:59.680+00:00|2013-01-01T00:00:00.000+00:00|1168231106932|31.192.109.124|Internet Explorer|thx|3|26388279066668|56|962072676720|
2012-11-21T07:30:02.603+00:00|2013-01-01T00:00:00.000+00:00|1168231106933|1.88.156.174|Internet Explorer|great|5|28587302322191|1||962072676721
2012-11-17T23:23:11.998+00:00|2013-01-01T00:00:00.000+00:00|1168231106934|31.192.109.124|Internet Explorer|good|4|26388279066668|56||1099511630195
2012-10-23T06:23:32.523+00:00|2013-01-01T00:00:00.000+00:00|1099511630199|31.185.10.92|Internet Explorer|no way!|7|30786325577731|56||1099511630195
2012-10-18T12:38:56.578+00:00|2013-01-01T00:00:00.000+00:00|1099511630200|27.116.34.47|Chrome|About Britney Spears, . Born in McCombAbout The Notorious B.I.G.,  Coast artist|79|13194139533355|0||962072676721
2012-09-22T00:26:54.138+00:00|2013-01-01T00:00:00.000+00:00|1099511630201|192.100.158.95|Internet Explorer|no way!|7|32985348833318|53||962072676721
2012-10-18T15:03:49.756+00:00|2013-01-01T00:00:00.000+00:00|1099511630202|186.64.7.5|Firefox|LOL|3|26388279066658|61||1099511630200
2012-11-21T02:17:26.956+00:00|2013-01-01T00:00:00.000+00:00|1168231106939|31.24.100.159|Firefox|no way!|7|26388279066655|50||1099511630195
2012-10-19T06:38:18.005+00:00|2013-01-01T00:00:00.000+00:00|1099511630204|115.186.113.189|Safari|good|4|2199023255573|54||1099511630195
2012-11-17T22:34:30.898+00:00|2013-01-01T00:00:00.000+00:00|1168231106941|31.192.109.124|Internet Explorer|duh|3|26388279066668|56||1099511630195
2012-06-16T11:06:51.788+00:00|2013-01-01T00:00:00.000+00:00|962072676734|103.1.176.97|Safari|thx|3|28587302322223|100||962072676721
2012-10-18T16:09:38.896+00:00|2013-01-01T00:00:00.000+00:00|1099511630207|196.1.135.241|Internet Explorer|About Gloria Macapagal-Arroyo, ief Justice HAbout Slavoj Žižek, hicago, ColumAbout The|86|30786325577740|71||1099511630195
2012-10-18T23:11:43.558+00:00|2013-01-01T00:00:00.000+00:00|1099511630208|61.16.136.118|Chrome|About Wales, d in the 19th century. WelsAbout Netherlands, uages, its name literally mAbout Going Under, |105|8796093022244|0||1099511630200
2012-06-16T02:43:02.732+00:00|2012-06-15T12:24:27.841+00:00|962072676738|103.1.176.97|Safari|yes|3|28587302322223|100|962072676737|
2012-06-16T02:11:46.081+00:00|2012-06-15T12:24:27.841+00:00|962072676739|196.29.42.107|Firefox|no way!|7|2199023255594|60|962072676737|
2012-06-15T20:13:09.094+00:00|2012-06-15T12:24:27.841+00:00|962072676740|180.222.139.188|Internet Explorer|fine|4|26388279066632|59|962072676737|
2012-06-15T12:25:27.732+00:00|2012-06-15T12:24:27.841+00:00|962072676741|186.64.7.5|Firefox|great|5|26388279066658|61|962072676737|
2012-06-15T19:00:37.077+00:00|2012-06-15T12:24:27.841+00:00|962072676742|77.245.239.11|Firefox|About Adolf Hitler, stricken young mAbout Jackson Browne, nce in the 1970sAb|76|14|80|962072676737|
2012-06-15T16:45:17.984+00:00|2012-06-15T12:24:27.841+00:00|962072676743|180.222.139.188|Internet Explorer|About Slavoj Žižek, urrently the InAbout Jimi Hendrix, k Street, LondoAbou|74|26388279066632|59|962072676737|
2012-06-15T21:38:45.547+00:00|2012-06-15T12:24:27.841+00:00|962072676744|1.2.2.77|Firefox|About Jackson Browne, several notable songs throughoAbout Cecil B. DeMille, n American film director and AAbout Beautiful Liar,  theme is female empowerment; About When You Beli|177|8796093022237|1||962072676742
2012-06-15T22:00:33.492+00:00|2012-06-15T12:24:27.841+00:00|962072676745|27.112.88.106|Internet Explorer|thx|3|24189255811109|1||962072676743
