creationDate|deletionDate|explicitlyDeleted|Forum.id|Person.id
2011-07-16T05:00:49.939+00:00|2019-12-30T00:00:00.000+00:00|false|618475290898|6597069766702
2012-01-02T04:42:13.825+00:00|2019-12-30T00:00:00.000+00:00|false|755914244371|6597069766702
2012-07-15T01:58:35.957+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151316|6597069766702
2011-02-23T08:11:16.434+00:00|2019-12-30T00:00:00.000+00:00|false|412316860693|6597069766702
2012-04-18T19:06:44.281+00:00|2019-12-30T00:00:00.000+00:00|false|893353197846|6597069766702
2012-12-10T23:14:16.759+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104791|6597069766702
2012-04-03T16:15:03.090+00:00|2019-12-30T00:00:00.000+00:00|false|893353197848|6597069766702
2012-04-22T00:59:36.382+00:00|2019-12-30T00:00:00.000+00:00|false|893353197849|6597069766702
2011-03-15T19:57:06.714+00:00|2019-12-30T00:00:00.000+00:00|false|481036337434|6597069766702
2012-01-26T01:55:21.344+00:00|2019-12-30T00:00:00.000+00:00|false|824633721115|6597069766702
2011-02-28T06:33:47.553+00:00|2019-12-30T00:00:00.000+00:00|false|412316860700|6597069766702
2012-04-19T06:11:39.091+00:00|2019-12-30T00:00:00.000+00:00|false|893353197853|6597069766702
2012-03-07T17:13:38.837+00:00|2019-12-30T00:00:00.000+00:00|false|824633721118|6597069766702
2011-08-16T01:57:40.568+00:00|2019-12-30T00:00:00.000+00:00|false|618475290911|6597069766702
2012-03-07T09:30:58.926+00:00|2019-12-30T00:00:00.000+00:00|false|824633721120|6597069766702
2011-12-15T23:59:10.176+00:00|2019-12-30T00:00:00.000+00:00|false|755914244385|6597069766702
2012-01-29T04:45:27.523+00:00|2019-12-30T00:00:00.000+00:00|false|824633721122|6597069766702
2010-11-14T12:17:34.631+00:00|2019-12-30T00:00:00.000+00:00|false|343597383971|6597069766702
2011-04-04T17:01:58.398+00:00|2019-12-30T00:00:00.000+00:00|false|481036337444|6597069766702
2010-03-21T12:25:52.685+00:00|2019-12-30T00:00:00.000+00:00|false|68719477029|2199023255594
2011-02-19T17:20:51.057+00:00|2019-12-30T00:00:00.000+00:00|false|412316860710|2199023255594
2011-01-22T16:04:04.610+00:00|2019-12-30T00:00:00.000+00:00|false|412316860711|2199023255594
2011-12-08T05:00:52.182+00:00|2019-12-30T00:00:00.000+00:00|false|755914244392|2199023255594
2012-08-04T09:40:17.200+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151337|2199023255594
2011-10-14T11:48:54.289+00:00|2019-12-30T00:00:00.000+00:00|false|687194767658|2199023255594
2012-11-23T23:51:59.311+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104811|2199023255594
2011-08-06T02:44:38.269+00:00|2019-12-30T00:00:00.000+00:00|false|618475290924|2199023255594
2012-01-04T02:27:55.203+00:00|2019-12-30T00:00:00.000+00:00|true|755914244397|2199023255594
2011-12-29T00:06:11.005+00:00|2019-12-30T00:00:00.000+00:00|false|755914244398|2199023255594
2012-05-11T12:29:18.132+00:00|2019-12-30T00:00:00.000+00:00|false|962072674607|2199023255594
2012-03-16T04:29:55.121+00:00|2019-12-30T00:00:00.000+00:00|false|893353197872|2199023255594
2010-12-04T18:15:20.415+00:00|2019-12-30T00:00:00.000+00:00|false|343597383985|2199023255594
2012-02-18T10:35:07.635+00:00|2019-12-30T00:00:00.000+00:00|false|824633721138|2199023255594
2011-01-20T09:25:01.199+00:00|2019-12-30T00:00:00.000+00:00|false|412316860723|2199023255594
2011-10-05T17:48:06.930+00:00|2019-12-30T00:00:00.000+00:00|false|687194767668|2199023255594
2011-08-06T19:53:11.566+00:00|2019-12-30T00:00:00.000+00:00|false|618475290933|2199023255594
2012-05-29T23:11:57.726+00:00|2019-12-30T00:00:00.000+00:00|false|962072674614|2199023255594
2011-08-02T03:09:30.387+00:00|2019-12-30T00:00:00.000+00:00|false|618475290935|2199023255594
2012-11-04T17:44:35.609+00:00|2019-12-30T00:00:00.000+00:00|false|1099511628088|2199023255594
2010-11-02T03:28:34.097+00:00|2019-12-30T00:00:00.000+00:00|false|274877907257|2199023255594
2011-02-18T13:55:22.667+00:00|2019-12-30T00:00:00.000+00:00|false|412316860730|2199023255594
2012-12-14T19:13:18.037+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104827|2199023255594
2011-11-14T16:26:03.896+00:00|2019-12-30T00:00:00.000+00:00|false|755914244412|2199023255594
2011-05-31T23:00:56.341+00:00|2019-12-30T00:00:00.000+00:00|false|549755814205|2199023255594
2011-09-25T03:08:43.582+00:00|2019-12-30T00:00:00.000+00:00|false|687194767678|2199023255594
2011-09-19T06:44:30.081+00:00|2019-12-30T00:00:00.000+00:00|false|687194767679|2199023255594
2012-12-20T11:01:34.798+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104832|2199023255594
2012-10-15T23:18:33.216+00:00|2019-12-30T00:00:00.000+00:00|false|1099511628097|2199023255594
2012-07-08T05:40:49.753+00:00|2019-12-30T00:00:00.000+00:00|false|962072674626|2199023255594
2012-02-28T22:02:32.877+00:00|2019-12-30T00:00:00.000+00:00|false|824633721155|2199023255594
2010-09-20T01:16:02.024+00:00|2019-12-30T00:00:00.000+00:00|false|274877907268|2199023255594
2012-02-13T12:41:55.872+00:00|2019-12-30T00:00:00.000+00:00|false|824633721157|2199023255594
2010-07-31T18:29:07.442+00:00|2019-12-30T00:00:00.000+00:00|false|206158430534|2199023255594
2011-03-12T15:40:52.861+00:00|2019-12-30T00:00:00.000+00:00|false|481036337479|15393162788877
2012-03-19T21:30:44.350+00:00|2019-12-30T00:00:00.000+00:00|false|893353197896|28587302322191
2012-01-10T19:45:04.406+00:00|2019-12-30T00:00:00.000+00:00|false|824633721161|26388279066632
2012-01-16T00:09:50.120+00:00|2019-12-30T00:00:00.000+00:00|false|824633721162|26388279066658
2011-05-11T19:46:57.595+00:00|2019-12-30T00:00:00.000+00:00|false|549755814219|17592186044461
2011-10-17T04:08:55.182+00:00|2019-12-30T00:00:00.000+00:00|false|687194767692|21990232555527
2011-12-15T04:35:18.157+00:00|2019-12-30T00:00:00.000+00:00|false|755914244429|21990232555527
2012-12-05T04:55:20.452+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104846|21990232555527
2012-02-05T17:26:30.511+00:00|2019-12-30T00:00:00.000+00:00|false|824633721167|21990232555527
2012-07-14T05:26:08.111+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151376|21990232555527
2012-04-21T13:15:43.349+00:00|2019-12-30T00:00:00.000+00:00|false|893353197905|21990232555527
2012-02-29T12:22:51.598+00:00|2019-12-30T00:00:00.000+00:00|false|824633721170|21990232555527
2012-11-09T20:54:27.520+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104851|21990232555527
2012-04-12T18:59:45.931+00:00|2019-12-30T00:00:00.000+00:00|false|893353197908|21990232555527
2012-08-26T01:32:38.647+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151381|21990232555527
2012-09-22T21:06:39.534+00:00|2019-12-30T00:00:00.000+00:00|false|1099511628118|21990232555527
2012-04-14T21:49:10.257+00:00|2019-12-30T00:00:00.000+00:00|false|893353197911|21990232555527
2012-01-04T15:08:35.516+00:00|2019-12-30T00:00:00.000+00:00|false|755914244440|21990232555527
2012-01-02T19:14:51.585+00:00|2019-12-30T00:00:00.000+00:00|false|755914244441|21990232555527
2011-12-09T08:30:26.364+00:00|2019-12-30T00:00:00.000+00:00|false|755914244442|21990232555527
2012-11-03T10:03:55.388+00:00|2019-12-30T00:00:00.000+00:00|false|1099511628123|35184372088850
2012-11-27T20:53:43.909+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104860|35184372088850
2010-09-27T09:37:40.742+00:00|2012-01-31T17:29:45.363+00:00|false|274877907293|8796093022249
2011-06-08T23:19:23.767+00:00|2012-01-31T17:29:45.363+00:00|false|549755814238|8796093022249
2010-10-17T21:44:13.133+00:00|2012-01-31T17:29:45.363+00:00|false|274877907295|8796093022249
2011-05-19T00:33:30.495+00:00|2012-01-31T17:29:45.363+00:00|false|549755814240|8796093022249
2011-10-23T02:47:24.154+00:00|2012-01-31T17:29:45.363+00:00|false|687194767713|8796093022249
2011-05-01T23:22:40.928+00:00|2012-01-31T17:29:45.363+00:00|false|481036337506|8796093022249
2011-03-07T19:36:37.107+00:00|2012-01-31T17:29:45.363+00:00|false|481036337507|8796093022249
2010-12-02T09:35:28.002+00:00|2012-01-31T17:29:45.363+00:00|false|343597384036|8796093022249
2011-03-05T20:26:22.042+00:00|2012-01-31T17:29:45.363+00:00|false|412316860773|8796093022249
2011-03-27T06:39:15.276+00:00|2012-01-31T17:29:45.363+00:00|false|481036337510|8796093022249
2010-12-17T06:48:06.735+00:00|2012-01-31T17:29:45.363+00:00|false|343597384039|8796093022249
2011-06-07T08:45:59.280+00:00|2012-01-31T17:29:45.363+00:00|false|549755814248|8796093022249
2011-03-15T05:41:48.576+00:00|2012-01-31T17:29:45.363+00:00|false|481036337513|8796093022249
2011-10-15T10:21:54.286+00:00|2012-01-31T17:29:45.363+00:00|false|687194767722|8796093022249
2011-09-01T20:17:28.709+00:00|2012-01-31T17:29:45.363+00:00|false|618475290987|8796093022249
2011-05-21T21:13:15.449+00:00|2012-01-31T17:29:45.363+00:00|false|549755814252|8796093022249
2011-02-17T06:55:04.422+00:00|2012-01-31T17:29:45.363+00:00|false|412316860781|8796093022249
2011-04-01T01:17:11.637+00:00|2012-01-31T17:29:45.363+00:00|false|481036337518|8796093022249
2011-05-21T00:12:43.860+00:00|2012-01-31T17:29:45.363+00:00|false|549755814255|8796093022249
2011-08-31T13:50:17.108+00:00|2012-01-31T17:29:45.363+00:00|true|618475290992|8796093022249
2011-09-10T05:59:44.667+00:00|2012-01-31T17:29:45.363+00:00|false|687194767729|8796093022249
2011-12-13T04:43:40.041+00:00|2012-01-31T17:29:45.363+00:00|true|755914244466|8796093022249
2011-07-14T04:43:53.902+00:00|2012-01-31T17:29:45.363+00:00|false|618475290995|8796093022249
2011-09-26T12:48:21.635+00:00|2012-01-31T17:29:45.363+00:00|false|687194767732|8796093022249
2011-03-01T06:45:11.559+00:00|2012-01-31T17:29:45.363+00:00|false|412316860789|8796093022249
2011-05-17T04:32:09.298+00:00|2012-01-31T17:29:45.363+00:00|false|549755814262|8796093022249
2011-12-07T22:20:55.722+00:00|2012-01-31T17:29:45.363+00:00|false|755914244471|8796093022249
2011-03-10T10:16:06.378+00:00|2012-01-31T17:29:45.363+00:00|false|481036337528|8796093022249
2010-02-12T22:05:34.513+00:00|2019-12-30T00:00:00.000+00:00|false|377|32
2012-06-18T11:16:23.809+00:00|2019-12-30T00:00:00.000+00:00|false|962072674682|32
2010-12-09T00:25:08.578+00:00|2019-12-30T00:00:00.000+00:00|false|343597384059|32
2010-12-08T11:41:21.404+00:00|2019-12-30T00:00:00.000+00:00|false|343597384060|32
2011-06-05T23:47:33.879+00:00|2019-12-30T00:00:00.000+00:00|false|549755814269|32
2011-02-20T12:24:03.307+00:00|2019-12-30T00:00:00.000+00:00|false|412316860798|32
2012-05-13T17:31:45.264+00:00|2019-12-30T00:00:00.000+00:00|false|962072674687|32
2011-03-10T02:08:03.883+00:00|2019-12-30T00:00:00.000+00:00|false|481036337536|32
2012-08-18T05:40:07.479+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151425|32
2012-05-17T07:08:53.769+00:00|2019-12-30T00:00:00.000+00:00|false|962072674690|32
2011-09-05T15:26:12.247+00:00|2019-12-30T00:00:00.000+00:00|false|618475291011|32
2012-08-17T02:28:26.199+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151428|32
2010-04-25T15:12:18.389+00:00|2019-12-30T00:00:00.000+00:00|false|68719477125|32
2010-11-20T08:44:18.520+00:00|2019-12-30T00:00:00.000+00:00|false|343597384070|32
2012-08-16T02:20:28.986+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151431|32
2011-10-01T06:02:53.337+00:00|2019-12-30T00:00:00.000+00:00|false|687194767752|32
2011-08-22T02:45:39.516+00:00|2019-12-30T00:00:00.000+00:00|false|618475291017|32
2011-01-17T18:38:40.362+00:00|2019-12-30T00:00:00.000+00:00|false|412316860810|32
2011-02-21T11:10:17.954+00:00|2019-12-30T00:00:00.000+00:00|false|412316860811|32
2010-09-30T00:32:44.038+00:00|2019-12-30T00:00:00.000+00:00|false|274877907340|32
2012-01-01T14:23:57.925+00:00|2019-12-30T00:00:00.000+00:00|false|755914244493|32
2012-06-01T13:07:12.060+00:00|2019-12-30T00:00:00.000+00:00|false|962072674702|32
2011-04-17T21:42:15.008+00:00|2019-12-30T00:00:00.000+00:00|false|481036337551|32
2012-09-23T06:56:45.718+00:00|2019-12-30T00:00:00.000+00:00|false|1099511628176|32
2012-04-20T19:39:36.479+00:00|2019-12-30T00:00:00.000+00:00|false|893353197969|32
2012-08-04T11:15:55.514+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151442|32
2012-07-29T16:31:34.245+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151443|32
2010-04-06T23:22:29.475+00:00|2019-12-30T00:00:00.000+00:00|false|68719477140|32
2010-02-19T17:31:00.582+00:00|2019-12-30T00:00:00.000+00:00|false|405|32
2012-07-11T15:07:51.534+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151446|32
2010-04-16T05:47:30.801+00:00|2019-12-30T00:00:00.000+00:00|false|68719477143|32
2010-04-02T14:37:15.812+00:00|2019-12-30T00:00:00.000+00:00|false|68719477144|32
2012-11-03T04:19:35.782+00:00|2019-12-30T00:00:00.000+00:00|false|1099511628185|32
2011-07-23T05:40:16.858+00:00|2019-12-30T00:00:00.000+00:00|false|618475291034|32
2012-12-22T01:22:06.363+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104923|32
2011-06-01T22:51:20.484+00:00|2019-12-30T00:00:00.000+00:00|false|549755814300|32
2011-07-26T21:41:44.142+00:00|2019-12-30T00:00:00.000+00:00|false|618475291037|19791209299968
2011-12-02T01:14:13.285+00:00|2019-12-30T00:00:00.000+00:00|false|755914244510|19791209299968
2012-02-07T06:13:02.451+00:00|2019-12-30T00:00:00.000+00:00|false|824633721247|19791209299968
2012-12-14T22:07:15.708+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104928|19791209299968
2012-12-21T13:14:20.312+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104929|19791209299968
2011-10-11T18:32:19.303+00:00|2019-12-30T00:00:00.000+00:00|false|687194767778|19791209299968
2012-12-01T02:14:35.729+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104931|19791209299968
2012-11-15T07:19:58.630+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104932|19791209299968
2012-03-16T12:54:37.473+00:00|2019-12-30T00:00:00.000+00:00|false|893353197989|19791209299968
2012-11-11T22:44:16.024+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104934|19791209299968
2011-09-26T01:29:15.617+00:00|2019-12-30T00:00:00.000+00:00|false|687194767783|19791209299968
2012-02-24T15:46:23.390+00:00|2019-12-30T00:00:00.000+00:00|false|824633721256|19791209299968
2011-08-21T12:01:46.302+00:00|2019-12-30T00:00:00.000+00:00|false|618475291049|19791209299968
2011-10-19T02:36:20.183+00:00|2019-12-30T00:00:00.000+00:00|false|687194767786|19791209299968
2012-10-11T12:26:43.503+00:00|2019-12-30T00:00:00.000+00:00|false|1099511628203|19791209299968
2011-12-25T14:45:23.230+00:00|2019-12-30T00:00:00.000+00:00|false|755914244524|19791209299968
2011-12-22T05:19:53.336+00:00|2019-12-30T00:00:00.000+00:00|false|755914244525|19791209299968
2011-10-27T00:59:13.678+00:00|2019-12-30T00:00:00.000+00:00|false|687194767790|19791209299968
2011-11-18T02:52:42.776+00:00|2019-12-30T00:00:00.000+00:00|false|755914244527|19791209299968
2012-10-11T03:53:08.609+00:00|2019-12-30T00:00:00.000+00:00|false|1099511628208|19791209299968
2012-09-26T10:26:39.789+00:00|2019-12-30T00:00:00.000+00:00|false|1099511628209|19791209299968
2012-04-26T09:39:40.025+00:00|2019-12-30T00:00:00.000+00:00|false|893353198002|19791209299968
2012-03-13T15:16:18.597+00:00|2019-12-30T00:00:00.000+00:00|false|893353198003|28587302322196
2012-04-18T04:25:16.910+00:00|2019-12-30T00:00:00.000+00:00|false|893353198004|28587302322196
2012-07-14T22:08:31.769+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151477|28587302322196
2012-03-14T21:44:25.476+00:00|2019-12-30T00:00:00.000+00:00|false|893353198006|28587302322196
2012-11-16T18:19:36.525+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104951|28587302322196
2012-09-29T14:40:00.124+00:00|2019-12-30T00:00:00.000+00:00|false|1099511628216|28587302322196
2012-10-13T07:37:07.137+00:00|2019-12-30T00:00:00.000+00:00|false|1099511628217|28587302322196
2012-08-05T18:32:35.920+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151482|28587302322196
2012-10-09T17:43:58.510+00:00|2019-12-30T00:00:00.000+00:00|false|1099511628219|28587302322196
2012-05-19T17:58:54.367+00:00|2019-12-30T00:00:00.000+00:00|false|962072674748|28587302322196
2012-04-08T11:48:04.301+00:00|2019-12-30T00:00:00.000+00:00|false|893353198013|28587302322204
2012-05-15T20:50:04.481+00:00|2019-12-30T00:00:00.000+00:00|false|962072674750|28587302322204
2012-05-12T19:45:13.127+00:00|2019-12-30T00:00:00.000+00:00|false|962072674751|28587302322204
2012-05-03T22:32:21.858+00:00|2019-12-30T00:00:00.000+00:00|false|893353198016|28587302322204
2012-07-01T16:58:47.377+00:00|2019-12-30T00:00:00.000+00:00|false|962072674753|28587302322204
2012-07-27T09:28:05.087+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151490|28587302322204
2012-05-16T21:19:36.685+00:00|2019-12-30T00:00:00.000+00:00|false|962072674755|28587302322204
2012-07-22T23:34:30.718+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151492|28587302322204
2012-05-19T11:26:33.554+00:00|2019-12-30T00:00:00.000+00:00|false|962072674757|28587302322204
2010-01-03T15:10:41.499+00:00|2019-12-30T00:00:00.000+00:00|false|454|14
2010-12-24T05:25:44.086+00:00|2019-12-30T00:00:00.000+00:00|false|343597384135|10995116277782
2011-07-06T09:56:23.641+00:00|2019-12-30T00:00:00.000+00:00|false|549755814344|10995116277782
2012-10-09T23:07:13.135+00:00|2019-12-30T00:00:00.000+00:00|false|1099511628233|10995116277782
2012-04-10T06:09:27.707+00:00|2019-12-30T00:00:00.000+00:00|false|893353198026|10995116277782
2012-10-20T11:03:45.914+00:00|2019-12-30T00:00:00.000+00:00|false|1099511628235|10995116277782
2012-01-25T04:27:03.976+00:00|2019-12-30T00:00:00.000+00:00|false|824633721292|10995116277782
2012-10-13T21:55:23.596+00:00|2019-12-30T00:00:00.000+00:00|false|1099511628237|10995116277782
2012-05-21T11:09:34.103+00:00|2019-12-30T00:00:00.000+00:00|false|962072674766|10995116277782
2012-03-06T20:47:18.915+00:00|2019-12-30T00:00:00.000+00:00|false|824633721295|10995116277782
2011-08-16T22:24:23.434+00:00|2019-12-30T00:00:00.000+00:00|false|618475291088|10995116277782
2012-05-02T09:04:30.186+00:00|2019-12-30T00:00:00.000+00:00|false|893353198033|10995116277782
2012-02-12T23:42:42.101+00:00|2019-12-30T00:00:00.000+00:00|false|824633721298|10995116277782
2011-06-27T01:33:00.767+00:00|2019-12-30T00:00:00.000+00:00|false|549755814355|10995116277782
2012-05-03T02:29:42.175+00:00|2019-12-30T00:00:00.000+00:00|false|893353198036|10995116277782
2011-01-05T05:22:49.341+00:00|2019-12-30T00:00:00.000+00:00|false|412316860885|10995116277782
2012-01-19T12:25:06.073+00:00|2019-12-30T00:00:00.000+00:00|false|824633721302|10995116277782
2012-11-12T18:15:33.447+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104983|10995116277782
2012-10-19T06:50:37.474+00:00|2019-12-30T00:00:00.000+00:00|false|1099511628248|10995116277782
2011-08-05T17:21:33.515+00:00|2019-12-30T00:00:00.000+00:00|false|618475291097|10995116277782
2012-04-16T14:48:22.680+00:00|2019-12-30T00:00:00.000+00:00|false|893353198042|10995116277782
2012-04-19T21:27:39.269+00:00|2019-12-30T00:00:00.000+00:00|false|893353198043|10995116277782
2011-04-27T00:08:32.439+00:00|2019-12-30T00:00:00.000+00:00|false|481036337628|10995116277782
2011-03-01T14:15:28.997+00:00|2019-12-30T00:00:00.000+00:00|false|412316860893|10995116277782
2012-02-15T04:50:24.988+00:00|2019-12-30T00:00:00.000+00:00|false|824633721310|10995116277782
2012-03-23T09:38:40.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|10995116277782
2012-02-26T23:42:03.145+00:00|2019-12-30T00:00:00.000+00:00|false|824633721312|26388279066668
2012-06-26T12:37:45.179+00:00|2019-12-30T00:00:00.000+00:00|false|962072674785|30786325577740
