creationDate|deletionDate|explicitlyDeleted|Forum.id|Person.id|type
2012-04-03T04:02:22.306+00:00|2019-12-30T00:00:00.000+00:00|false|893353197654|2199023255594|ALBUM
2011-07-26T21:04:25.596+00:00|2019-12-30T00:00:00.000+00:00|false|618475290711|2199023255594|ALBUM
2011-12-29T07:56:49.032+00:00|2019-12-30T00:00:00.000+00:00|false|618475290711|24189255811081|ALBUM
2012-02-28T14:34:35.137+00:00|2019-12-30T00:00:00.000+00:00|false|549755813976|10995116277761|WALL
2012-04-18T16:46:55.284+00:00|2019-12-30T00:00:00.000+00:00|false|549755813976|28587302322180|WALL
2011-09-17T15:09:26.824+00:00|2019-12-30T00:00:00.000+00:00|false|687194767449|10995116277761|ALBUM
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|false|687194767449|28587302322180|ALBUM
2012-09-29T00:49:32.292+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627866|10995116277761|ALBUM
2012-09-29T00:49:32.292+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627866|28587302322180|ALBUM
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|false|755914244187|28587302322180|ALBUM
2012-01-28T23:55:31.976+00:00|2019-12-30T00:00:00.000+00:00|false|824633720925|10995116277761|ALBUM
2011-07-20T07:15:44.813+00:00|2019-12-30T00:00:00.000+00:00|false|618475290718|10995116277761|ALBUM
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|false|618475290718|28587302322180|ALBUM
2011-08-27T22:07:34.577+00:00|2019-12-30T00:00:00.000+00:00|false|618475290719|10995116277761|ALBUM
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|false|618475290719|28587302322180|ALBUM
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|false|687194767456|28587302322180|ALBUM
2012-09-02T19:18:22.652+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151137|10995116277761|ALBUM
2012-09-02T19:18:22.652+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151137|28587302322180|ALBUM
2012-09-03T06:48:50.472+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151139|10995116277761|ALBUM
2012-09-03T06:48:50.472+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151139|28587302322180|ALBUM
2012-02-17T07:26:09.880+00:00|2019-12-30T00:00:00.000+00:00|false|824633720932|10995116277761|ALBUM
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|false|824633720932|28587302322180|ALBUM
2011-09-11T14:19:23.843+00:00|2019-12-30T00:00:00.000+00:00|false|687194767461|10995116277761|ALBUM
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|false|687194767461|28587302322180|ALBUM
2012-03-10T19:04:11.752+00:00|2019-12-30T00:00:00.000+00:00|false|893353197671|10995116277761|ALBUM
2012-08-02T17:27:29.546+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151144|10995116277761|ALBUM
2012-08-02T17:27:29.546+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151144|28587302322180|ALBUM
2011-12-31T22:08:08.730+00:00|2019-12-30T00:00:00.000+00:00|false|755914244201|10995116277761|ALBUM
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|false|755914244201|28587302322180|ALBUM
2012-08-14T04:54:09.110+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151146|10995116277761|ALBUM
2012-12-26T17:27:09.388+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627883|2199023255594|WALL
2012-12-05T04:27:10.324+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627883|8796093022237|WALL
2012-11-13T15:49:52.746+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627883|10995116277782|WALL
2012-12-18T05:14:31.256+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627883|26388279066655|WALL
2012-11-21T18:40:42.901+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627883|26388279066658|WALL
2012-12-16T07:11:40.642+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627883|28587302322180|WALL
2012-11-13T12:02:01.834+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627883|28587302322191|WALL
2011-03-12T08:29:47.727+00:00|2019-12-30T00:00:00.000+00:00|false|343597383814|2199023255594|WALL
2011-11-20T08:10:40.920+00:00|2019-12-30T00:00:00.000+00:00|false|343597383814|13194139533352|WALL
2012-02-28T14:34:35.137+00:00|2019-12-30T00:00:00.000+00:00|false|343597383814|17592186044443|WALL
2012-10-02T16:02:55.598+00:00|2019-12-30T00:00:00.000+00:00|false|343597383814|26388279066655|WALL
2012-07-13T09:58:41.938+00:00|2019-12-30T00:00:00.000+00:00|false|343597383814|26388279066658|WALL
2011-07-22T03:01:20.594+00:00|2019-12-30T00:00:00.000+00:00|false|274877907079|2199023255557|WALL
2012-10-13T19:25:41.734+00:00|2019-12-30T00:00:00.000+00:00|false|274877907079|24189255811081|WALL
2012-10-27T02:22:26.960+00:00|2019-12-30T00:00:00.000+00:00|false|274877907079|24189255811109|WALL
2012-12-05T04:27:10.324+00:00|2019-12-30T00:00:00.000+00:00|false|274877907079|35184372088856|WALL
2011-07-22T03:01:20.594+00:00|2019-12-30T00:00:00.000+00:00|false|68719476873|8796093022237|WALL
2012-02-16T19:42:57.972+00:00|2019-12-30T00:00:00.000+00:00|false|68719476873|13194139533355|WALL
2012-02-18T03:32:48.635+00:00|2019-12-30T00:00:00.000+00:00|false|68719476873|24189255811081|WALL
2012-10-27T02:22:26.960+00:00|2019-12-30T00:00:00.000+00:00|false|755914244235|8796093022237|WALL
2012-05-23T20:59:47.460+00:00|2019-12-30T00:00:00.000+00:00|false|755914244235|24189255811081|WALL
2011-09-04T04:10:52.355+00:00|2019-12-30T00:00:00.000+00:00|false|274877907084|2199023255594|WALL
2012-01-21T15:40:15.916+00:00|2019-12-30T00:00:00.000+00:00|false|274877907084|13194139533355|WALL
2012-11-29T17:38:34.399+00:00|2019-12-30T00:00:00.000+00:00|false|824633720973|2199023255594|WALL
2012-11-23T21:37:13.286+00:00|2019-12-30T00:00:00.000+00:00|false|824633720973|10995116277782|WALL
2012-05-26T21:49:28.731+00:00|2019-12-30T00:00:00.000+00:00|false|824633720973|13194139533352|WALL
2012-05-06T17:03:10.793+00:00|2019-12-30T00:00:00.000+00:00|false|824633720973|28587302322180|WALL
2012-11-24T04:04:11.939+00:00|2019-12-30T00:00:00.000+00:00|false|824633720973|28587302322204|WALL
2012-07-08T08:27:22.264+00:00|2019-12-30T00:00:00.000+00:00|false|755914244238|14|WALL
2012-02-18T03:32:48.635+00:00|2019-12-30T00:00:00.000+00:00|false|755914244238|2199023255557|WALL
2012-05-17T19:59:24.966+00:00|2019-12-30T00:00:00.000+00:00|false|755914244238|2199023255573|WALL
2012-04-11T22:57:01.362+00:00|2019-12-30T00:00:00.000+00:00|false|755914244238|2199023255594|WALL
2012-10-13T19:25:41.734+00:00|2019-12-30T00:00:00.000+00:00|false|755914244238|8796093022237|WALL
2012-01-08T14:23:40.207+00:00|2012-01-31T17:29:45.363+00:00|false|755914244238|8796093022249|WALL
2012-10-30T17:06:02.533+00:00|2019-12-30T00:00:00.000+00:00|false|755914244238|13194139533342|WALL
2012-02-03T10:37:05.877+00:00|2019-12-30T00:00:00.000+00:00|false|755914244238|13194139533355|WALL
2012-10-19T12:40:05.914+00:00|2019-12-30T00:00:00.000+00:00|false|755914244238|19791209299968|WALL
2012-05-02T11:07:04.001+00:00|2019-12-30T00:00:00.000+00:00|false|755914244238|21990232555527|WALL
2012-05-23T20:59:47.460+00:00|2019-12-30T00:00:00.000+00:00|false|755914244238|24189255811109|WALL
2012-06-10T16:33:02.722+00:00|2019-12-30T00:00:00.000+00:00|false|755914244238|26388279066658|WALL
2012-07-01T08:10:02.719+00:00|2019-12-30T00:00:00.000+00:00|false|755914244238|26388279066668|WALL
2012-07-19T13:47:31.535+00:00|2019-12-30T00:00:00.000+00:00|false|755914244238|28587302322180|WALL
2012-08-03T15:36:22.077+00:00|2019-12-30T00:00:00.000+00:00|false|755914244238|28587302322196|WALL
2012-10-14T00:46:59.500+00:00|2012-11-04T08:01:55.626+00:00|false|755914244238|35184372088834|WALL
2012-10-05T20:30:15.935+00:00|2019-12-30T00:00:00.000+00:00|false|618475290767|13194139533352|WALL
2012-12-22T21:12:17.971+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104656|13194139533352|ALBUM
2012-07-08T15:44:28.124+00:00|2019-12-30T00:00:00.000+00:00|false|962072674450|13194139533352|ALBUM
2012-03-21T10:34:35.041+00:00|2019-12-30T00:00:00.000+00:00|false|893353197715|13194139533352|ALBUM
2011-08-27T10:37:21.537+00:00|2019-12-30T00:00:00.000+00:00|false|618475290773|13194139533352|ALBUM
2012-12-12T19:41:36.992+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104662|13194139533352|ALBUM
2011-09-28T03:40:42.906+00:00|2019-12-30T00:00:00.000+00:00|false|687194767511|13194139533352|ALBUM
2012-08-14T04:03:10.463+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151192|13194139533352|ALBUM
2012-06-08T12:39:41.801+00:00|2019-12-30T00:00:00.000+00:00|false|962072674459|13194139533352|ALBUM
2012-12-30T07:06:58.537+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104669|13194139533352|ALBUM
2012-02-11T13:02:06.068+00:00|2019-12-30T00:00:00.000+00:00|false|824633720991|13194139533352|ALBUM
2012-10-14T00:46:59.500+00:00|2012-11-04T08:01:55.626+00:00|false|1099511627937|24189255811081|WALL
2012-08-18T04:04:58.360+00:00|2019-12-30T00:00:00.000+00:00|false|412316860578|32|WALL
2012-01-17T16:40:16.360+00:00|2019-12-30T00:00:00.000+00:00|false|412316860578|2199023255594|WALL
2011-11-20T08:10:40.920+00:00|2019-12-30T00:00:00.000+00:00|false|412316860578|10995116277761|WALL
2012-10-05T20:30:15.935+00:00|2019-12-30T00:00:00.000+00:00|false|412316860578|19791209299987|WALL
2012-05-26T21:49:28.731+00:00|2019-12-30T00:00:00.000+00:00|false|412316860578|26388279066641|WALL
2012-11-06T23:14:00.030+00:00|2019-12-30T00:00:00.000+00:00|false|412316860578|26388279066658|WALL
2012-07-20T14:51:28.160+00:00|2019-12-30T00:00:00.000+00:00|false|412316860578|28587302322180|WALL
2012-07-14T05:38:51.120+00:00|2019-12-30T00:00:00.000+00:00|false|412316860578|28587302322196|WALL
2012-05-14T01:43:43.791+00:00|2019-12-30T00:00:00.000+00:00|false|412316860578|28587302322204|WALL
2012-11-19T05:19:46.390+00:00|2019-12-30T00:00:00.000+00:00|false|412316860578|35184372088850|WALL
2011-08-03T18:12:26.258+00:00|2019-12-30T00:00:00.000+00:00|false|618475290787|2199023255594|ALBUM
2011-08-03T18:12:26.258+00:00|2019-12-30T00:00:00.000+00:00|false|618475290787|10995116277761|ALBUM
2011-08-04T04:48:08.173+00:00|2019-12-30T00:00:00.000+00:00|false|618475290787|19791209299987|ALBUM
2012-01-12T23:55:12.878+00:00|2019-12-30T00:00:00.000+00:00|false|618475290787|26388279066641|ALBUM
2012-01-16T00:09:50.120+00:00|2019-12-30T00:00:00.000+00:00|false|618475290787|26388279066658|ALBUM
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|false|618475290787|28587302322180|ALBUM
2012-04-08T11:48:04.301+00:00|2019-12-30T00:00:00.000+00:00|false|618475290787|28587302322204|ALBUM
2012-01-06T02:48:04.399+00:00|2019-12-30T00:00:00.000+00:00|false|755914244260|32|ALBUM
2012-01-06T02:48:04.399+00:00|2019-12-30T00:00:00.000+00:00|false|755914244260|10995116277761|ALBUM
2012-01-06T02:48:04.399+00:00|2019-12-30T00:00:00.000+00:00|false|755914244260|19791209299987|ALBUM
2012-01-16T00:09:50.120+00:00|2019-12-30T00:00:00.000+00:00|false|755914244260|26388279066658|ALBUM
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|false|755914244260|28587302322180|ALBUM
2012-03-13T15:16:18.597+00:00|2019-12-30T00:00:00.000+00:00|false|755914244260|28587302322196|ALBUM
2011-09-29T05:27:19.096+00:00|2019-12-30T00:00:00.000+00:00|false|687194767525|32|ALBUM
2011-09-29T05:27:19.096+00:00|2019-12-30T00:00:00.000+00:00|false|687194767525|2199023255594|ALBUM
2011-09-29T05:27:19.096+00:00|2019-12-30T00:00:00.000+00:00|false|687194767525|10995116277761|ALBUM
2011-09-29T05:27:19.096+00:00|2019-12-30T00:00:00.000+00:00|false|687194767525|19791209299987|ALBUM
2012-01-16T00:09:50.120+00:00|2019-12-30T00:00:00.000+00:00|false|687194767525|26388279066658|ALBUM
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|false|687194767525|28587302322180|ALBUM
2012-03-13T15:16:18.597+00:00|2019-12-30T00:00:00.000+00:00|false|687194767525|28587302322196|ALBUM
2012-11-03T10:03:55.388+00:00|2019-12-30T00:00:00.000+00:00|false|687194767525|35184372088850|ALBUM
2012-05-28T17:35:15.338+00:00|2019-12-30T00:00:00.000+00:00|false|962072674470|32|ALBUM
2012-05-28T17:35:15.338+00:00|2019-12-30T00:00:00.000+00:00|false|962072674470|2199023255594|ALBUM
2012-05-28T17:35:15.338+00:00|2019-12-30T00:00:00.000+00:00|false|962072674470|26388279066641|ALBUM
2012-05-28T17:35:15.338+00:00|2019-12-30T00:00:00.000+00:00|false|962072674470|28587302322180|ALBUM
2012-05-28T17:35:15.338+00:00|2019-12-30T00:00:00.000+00:00|false|962072674470|28587302322196|ALBUM
2012-11-03T10:03:55.388+00:00|2019-12-30T00:00:00.000+00:00|false|962072674470|35184372088850|ALBUM
2012-07-24T03:12:37.390+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151207|32|ALBUM
2012-07-24T03:12:37.390+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151207|10995116277761|ALBUM
2012-07-24T03:12:37.390+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151207|26388279066641|ALBUM
2012-07-24T03:12:37.390+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151207|26388279066658|ALBUM
2012-07-24T03:12:37.390+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151207|28587302322180|ALBUM
2012-07-24T03:12:37.390+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151207|28587302322204|ALBUM
2012-11-03T10:03:55.388+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151207|35184372088850|ALBUM
2011-09-03T22:32:36.143+00:00|2019-12-30T00:00:00.000+00:00|false|618475290792|2199023255594|ALBUM
2011-09-03T22:32:36.143+00:00|2019-12-30T00:00:00.000+00:00|false|618475290792|10995116277761|ALBUM
2011-09-03T22:32:36.143+00:00|2019-12-30T00:00:00.000+00:00|false|618475290792|19791209299987|ALBUM
2012-01-12T23:55:12.878+00:00|2019-12-30T00:00:00.000+00:00|false|618475290792|26388279066641|ALBUM
2012-01-16T00:09:50.120+00:00|2019-12-30T00:00:00.000+00:00|false|618475290792|26388279066658|ALBUM
2012-11-03T10:03:55.388+00:00|2019-12-30T00:00:00.000+00:00|false|618475290792|35184372088850|ALBUM
2012-01-25T18:13:00.435+00:00|2019-12-30T00:00:00.000+00:00|false|824633721001|10995116277761|ALBUM
2012-01-25T18:13:00.435+00:00|2019-12-30T00:00:00.000+00:00|false|824633721001|19791209299987|ALBUM
2012-01-25T18:13:00.435+00:00|2019-12-30T00:00:00.000+00:00|false|824633721001|26388279066658|ALBUM
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|false|824633721001|28587302322180|ALBUM
2012-03-18T21:19:27.101+00:00|2019-12-30T00:00:00.000+00:00|false|893353197738|19791209299987|ALBUM
2012-03-18T21:19:27.101+00:00|2019-12-30T00:00:00.000+00:00|false|893353197738|26388279066641|ALBUM
2012-03-18T21:19:27.101+00:00|2019-12-30T00:00:00.000+00:00|false|893353197738|26388279066658|ALBUM
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|false|893353197738|28587302322180|ALBUM
2012-03-18T21:19:27.101+00:00|2019-12-30T00:00:00.000+00:00|false|893353197738|28587302322196|ALBUM
2012-04-08T11:48:04.301+00:00|2019-12-30T00:00:00.000+00:00|false|893353197738|28587302322204|ALBUM
2012-11-03T10:03:55.388+00:00|2019-12-30T00:00:00.000+00:00|false|893353197738|35184372088850|ALBUM
2012-04-08T15:07:25.878+00:00|2019-12-30T00:00:00.000+00:00|false|893353197739|2199023255594|ALBUM
2012-04-08T15:07:25.878+00:00|2019-12-30T00:00:00.000+00:00|false|893353197739|19791209299987|ALBUM
2012-04-08T15:07:25.878+00:00|2019-12-30T00:00:00.000+00:00|false|893353197739|26388279066641|ALBUM
2012-04-08T15:07:25.878+00:00|2019-12-30T00:00:00.000+00:00|false|893353197739|26388279066658|ALBUM
2012-04-08T15:07:25.878+00:00|2019-12-30T00:00:00.000+00:00|false|893353197739|28587302322180|ALBUM
2012-04-08T15:07:25.878+00:00|2019-12-30T00:00:00.000+00:00|false|893353197739|28587302322204|ALBUM
2012-11-03T10:03:55.388+00:00|2019-12-30T00:00:00.000+00:00|false|893353197739|35184372088850|ALBUM
2011-11-11T13:32:41.005+00:00|2019-12-30T00:00:00.000+00:00|false|755914244268|32|ALBUM
2011-11-11T13:32:41.005+00:00|2019-12-30T00:00:00.000+00:00|false|755914244268|2199023255594|ALBUM
2012-01-12T23:55:12.878+00:00|2019-12-30T00:00:00.000+00:00|false|755914244268|26388279066641|ALBUM
2012-03-13T15:16:18.597+00:00|2019-12-30T00:00:00.000+00:00|false|755914244268|28587302322196|ALBUM
2012-11-03T10:03:55.388+00:00|2019-12-30T00:00:00.000+00:00|false|755914244268|35184372088850|ALBUM
2011-10-21T20:37:08.368+00:00|2019-12-30T00:00:00.000+00:00|false|687194767533|2199023255594|ALBUM
2011-10-21T20:37:08.368+00:00|2019-12-30T00:00:00.000+00:00|false|687194767533|10995116277761|ALBUM
2011-10-21T20:37:08.368+00:00|2019-12-30T00:00:00.000+00:00|false|687194767533|19791209299987|ALBUM
2012-01-12T23:55:12.878+00:00|2019-12-30T00:00:00.000+00:00|false|687194767533|26388279066641|ALBUM
2012-01-16T00:09:50.120+00:00|2019-12-30T00:00:00.000+00:00|false|687194767533|26388279066658|ALBUM
2012-03-13T15:16:18.597+00:00|2019-12-30T00:00:00.000+00:00|false|687194767533|28587302322196|ALBUM
2012-04-08T11:48:04.301+00:00|2019-12-30T00:00:00.000+00:00|false|687194767533|28587302322204|ALBUM
2012-01-29T04:55:53.724+00:00|2019-12-30T00:00:00.000+00:00|false|824633721006|2199023255594|ALBUM
2012-01-29T04:55:53.724+00:00|2019-12-30T00:00:00.000+00:00|false|824633721006|10995116277761|ALBUM
2012-01-29T04:55:53.724+00:00|2019-12-30T00:00:00.000+00:00|false|824633721006|19791209299987|ALBUM
2012-01-29T04:55:53.724+00:00|2019-12-30T00:00:00.000+00:00|false|824633721006|26388279066641|ALBUM
2012-01-29T04:55:53.724+00:00|2019-12-30T00:00:00.000+00:00|false|824633721006|26388279066658|ALBUM
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|false|824633721006|28587302322180|ALBUM
2012-03-13T15:16:18.597+00:00|2019-12-30T00:00:00.000+00:00|false|824633721006|28587302322196|ALBUM
2012-04-08T11:48:04.301+00:00|2019-12-30T00:00:00.000+00:00|false|824633721006|28587302322204|ALBUM
2012-11-03T10:03:55.388+00:00|2019-12-30T00:00:00.000+00:00|false|824633721006|35184372088850|ALBUM
2011-07-06T00:18:08.782+00:00|2019-12-30T00:00:00.000+00:00|false|549755814063|2199023255594|ALBUM
2012-01-12T23:55:12.878+00:00|2019-12-30T00:00:00.000+00:00|false|549755814063|26388279066641|ALBUM
2012-01-16T00:09:50.120+00:00|2019-12-30T00:00:00.000+00:00|false|549755814063|26388279066658|ALBUM
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|false|549755814063|28587302322180|ALBUM
2012-03-13T15:16:18.597+00:00|2019-12-30T00:00:00.000+00:00|false|549755814063|28587302322196|ALBUM
2012-04-08T11:48:04.301+00:00|2019-12-30T00:00:00.000+00:00|false|549755814063|28587302322204|ALBUM
2012-11-03T10:03:55.388+00:00|2019-12-30T00:00:00.000+00:00|false|549755814063|35184372088850|ALBUM
2011-12-11T10:44:16.902+00:00|2019-12-30T00:00:00.000+00:00|false|755914244272|32|ALBUM
2011-12-11T10:44:16.902+00:00|2019-12-30T00:00:00.000+00:00|false|755914244272|2199023255594|ALBUM
2011-12-11T10:44:16.902+00:00|2019-12-30T00:00:00.000+00:00|false|755914244272|19791209299987|ALBUM
2012-03-13T15:16:18.597+00:00|2019-12-30T00:00:00.000+00:00|false|755914244272|28587302322196|ALBUM
2012-11-03T10:03:55.388+00:00|2019-12-30T00:00:00.000+00:00|false|755914244272|35184372088850|ALBUM
2012-01-25T17:49:00.909+00:00|2019-12-30T00:00:00.000+00:00|false|824633721009|2199023255594|ALBUM
2012-01-25T17:49:00.909+00:00|2019-12-30T00:00:00.000+00:00|false|824633721009|10995116277761|ALBUM
2012-01-25T17:49:00.909+00:00|2019-12-30T00:00:00.000+00:00|false|824633721009|19791209299987|ALBUM
2012-01-25T17:49:00.909+00:00|2019-12-30T00:00:00.000+00:00|false|824633721009|26388279066658|ALBUM
2012-03-13T15:16:18.597+00:00|2019-12-30T00:00:00.000+00:00|false|824633721009|28587302322196|ALBUM
2012-04-08T11:48:04.301+00:00|2019-12-30T00:00:00.000+00:00|false|824633721009|28587302322204|ALBUM
2012-11-03T10:03:55.388+00:00|2019-12-30T00:00:00.000+00:00|false|824633721009|35184372088850|ALBUM
2012-04-28T19:29:42.053+00:00|2019-12-30T00:00:00.000+00:00|false|893353197746|32|ALBUM
2012-04-28T19:29:42.053+00:00|2019-12-30T00:00:00.000+00:00|false|893353197746|2199023255594|ALBUM
2012-04-28T19:29:42.053+00:00|2019-12-30T00:00:00.000+00:00|false|893353197746|10995116277761|ALBUM
2012-04-28T19:29:42.053+00:00|2019-12-30T00:00:00.000+00:00|false|893353197746|19791209299987|ALBUM
2012-04-28T19:29:42.053+00:00|2019-12-30T00:00:00.000+00:00|false|893353197746|28587302322180|ALBUM
2012-04-28T19:29:42.053+00:00|2019-12-30T00:00:00.000+00:00|false|893353197746|28587302322196|ALBUM
2012-04-28T19:29:42.053+00:00|2019-12-30T00:00:00.000+00:00|false|893353197746|28587302322204|ALBUM
2012-11-03T10:03:55.388+00:00|2019-12-30T00:00:00.000+00:00|false|893353197746|35184372088850|ALBUM
2012-02-27T17:34:20.972+00:00|2019-12-30T00:00:00.000+00:00|false|824633721011|32|ALBUM
2012-02-27T17:34:20.972+00:00|2019-12-30T00:00:00.000+00:00|false|824633721011|2199023255594|ALBUM
2012-02-27T17:34:20.972+00:00|2019-12-30T00:00:00.000+00:00|false|824633721011|26388279066641|ALBUM
2012-02-27T17:34:20.972+00:00|2019-12-30T00:00:00.000+00:00|false|824633721011|26388279066658|ALBUM
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|false|824633721011|28587302322180|ALBUM
2012-03-13T15:16:18.597+00:00|2019-12-30T00:00:00.000+00:00|false|824633721011|28587302322196|ALBUM
2012-04-08T11:48:04.301+00:00|2019-12-30T00:00:00.000+00:00|false|824633721011|28587302322204|ALBUM
2012-11-03T10:03:55.388+00:00|2019-12-30T00:00:00.000+00:00|false|824633721011|35184372088850|ALBUM
2011-08-19T04:24:09.765+00:00|2019-12-30T00:00:00.000+00:00|false|618475290804|32|ALBUM
2011-08-19T04:24:09.765+00:00|2019-12-30T00:00:00.000+00:00|false|618475290804|10995116277761|ALBUM
2011-08-19T04:24:09.765+00:00|2019-12-30T00:00:00.000+00:00|false|618475290804|19791209299987|ALBUM
2012-01-12T23:55:12.878+00:00|2019-12-30T00:00:00.000+00:00|false|618475290804|26388279066641|ALBUM
2012-11-03T10:03:55.388+00:00|2019-12-30T00:00:00.000+00:00|false|618475290804|35184372088850|ALBUM
2011-09-30T20:45:21.855+00:00|2019-12-30T00:00:00.000+00:00|false|687194767541|32|ALBUM
2011-09-30T20:45:21.855+00:00|2019-12-30T00:00:00.000+00:00|false|687194767541|2199023255594|ALBUM
2011-09-30T20:45:21.855+00:00|2019-12-30T00:00:00.000+00:00|false|687194767541|10995116277761|ALBUM
2011-09-30T20:45:21.855+00:00|2019-12-30T00:00:00.000+00:00|false|687194767541|19791209299987|ALBUM
2012-01-16T00:09:50.120+00:00|2019-12-30T00:00:00.000+00:00|false|687194767541|26388279066658|ALBUM
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|false|687194767541|28587302322180|ALBUM
2012-04-08T11:48:04.301+00:00|2019-12-30T00:00:00.000+00:00|false|687194767541|28587302322204|ALBUM
2011-05-23T21:37:17.999+00:00|2019-12-30T00:00:00.000+00:00|false|549755814070|32|ALBUM
2011-05-23T21:37:17.999+00:00|2019-12-30T00:00:00.000+00:00|false|549755814070|2199023255594|ALBUM
2011-08-04T04:48:08.173+00:00|2019-12-30T00:00:00.000+00:00|false|549755814070|19791209299987|ALBUM
2012-01-12T23:55:12.878+00:00|2019-12-30T00:00:00.000+00:00|false|549755814070|26388279066641|ALBUM
2012-01-16T00:09:50.120+00:00|2019-12-30T00:00:00.000+00:00|false|549755814070|26388279066658|ALBUM
2012-03-13T15:16:18.597+00:00|2019-12-30T00:00:00.000+00:00|false|549755814070|28587302322196|ALBUM
2012-04-08T11:48:04.301+00:00|2019-12-30T00:00:00.000+00:00|false|549755814070|28587302322204|ALBUM
2012-03-21T11:09:35.961+00:00|2019-12-30T00:00:00.000+00:00|false|893353197751|19791209299987|ALBUM
2012-03-21T11:09:35.961+00:00|2019-12-30T00:00:00.000+00:00|false|893353197751|26388279066641|ALBUM
2012-03-21T11:09:35.961+00:00|2019-12-30T00:00:00.000+00:00|false|893353197751|28587302322196|ALBUM
2012-04-08T11:48:04.301+00:00|2019-12-30T00:00:00.000+00:00|false|893353197751|28587302322204|ALBUM
2012-11-03T10:03:55.388+00:00|2019-12-30T00:00:00.000+00:00|false|893353197751|35184372088850|ALBUM
2012-03-20T03:09:52.828+00:00|2019-12-30T00:00:00.000+00:00|false|893353197752|32|ALBUM
2012-03-20T03:09:52.828+00:00|2019-12-30T00:00:00.000+00:00|false|893353197752|19791209299987|ALBUM
2012-03-20T03:09:52.828+00:00|2019-12-30T00:00:00.000+00:00|false|893353197752|26388279066641|ALBUM
2012-03-20T03:09:52.828+00:00|2019-12-30T00:00:00.000+00:00|false|893353197752|26388279066658|ALBUM
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|false|893353197752|28587302322180|ALBUM
2012-04-08T11:48:04.301+00:00|2019-12-30T00:00:00.000+00:00|false|893353197752|28587302322204|ALBUM
2012-11-03T10:03:55.388+00:00|2019-12-30T00:00:00.000+00:00|false|893353197752|35184372088850|ALBUM
2012-06-14T05:43:35.817+00:00|2019-12-30T00:00:00.000+00:00|false|824633721018|16|WALL
2012-10-02T16:02:55.598+00:00|2019-12-30T00:00:00.000+00:00|false|824633721018|10995116277761|WALL
2012-10-03T02:51:10.147+00:00|2019-12-30T00:00:00.000+00:00|false|824633721018|28587302322180|WALL
2012-12-18T05:14:31.256+00:00|2019-12-30T00:00:00.000+00:00|false|824633721018|35184372088856|WALL
2012-02-16T19:42:57.972+00:00|2019-12-30T00:00:00.000+00:00|false|412316860640|2199023255557|WALL
2012-04-27T06:45:06.674+00:00|2012-09-07T21:09:36.645+00:00|false|412316860640|2199023255573|WALL
